class,cg27413732,cg27627006,cg26996201,cg04656009,cg24061542,cg10150615,cg07093324,cg00949670,cg03068376,cg00656478,cg17492891,cg04181864,cg19212550,cg14208041,cg05835416,cg08042322,cg05241830,cg15004938,cg22355463,cg25986322,cg00589181,cg16989822,cg00511596,cg05419984,cg13817545,cg26864230,cg14337027,cg15719025,cg07947533,cg04445570,cg09716038,cg22149137,cg08642716,cg20958098,cg06475503,cg14913676,cg19446838,cg02706575,cg15324185,cg00614392,cg00957480,cg13380204,cg25983288,cg11826008,cg18835596,cg11808459,cg01328621,cg01060952,cg15491094,cg15045943,cg13978347,cg24046864,cg01353960,cg04729070,cg04792024,cg23099959,cg10678486,cg24054683,cg07563765,cg01517148,cg01918222,cg17371436,cg21034183,cg13619623,cg14939641,cg11693709,cg18958531,cg06328456,cg01630567,cg20488820,cg08737815,cg02151101,cg18866817,cg16803064,cg00147216,cg09545123,cg08327690,cg21900829,cg15623149,cg23841361,cg19455335,cg24046411,cg12593394,cg05714773,cg12656611,cg20364512,cg27305525,cg13461336,cg25862140,cg27471901,cg26170066,cg00595787,cg26055718,cg05485968,cg18159276,cg00113117,cg21948655,cg08182501,cg05922925,cg17560586,cg22313322,cg26614578,cg09250072,cg03313126,cg16331823,cg15128147,cg07195224,cg07543711,cg13027184,cg05212836,cg10202788
-1.0,0.0583009,0.219018,0.0122937,0.627204,0.0359463,0.0367053,0.392032,0.0217088,0.0364429,0.878989,0.0202533,0.959779,0.806889,0.490768,0.718885,0.837281,0.802221,0.794684,0.0477725,0.712591,0.794582,0.884138,0.0231227,0.0567464,0.167047,0.0229293,0.562337,0.0609991,0.0216227,0.817128,0.873501,0.499376,0.789477,0.829173,0.951689,0.0347803,0.031966,0.765411,0.80488,0.307355,0.792998,0.265134,0.968189,0.62853,0.769711,0.671649,0.763439,0.0381213,0.846075,0.0390725,0.788075,0.852369,0.768567,0.0256708,0.885073,0.890156,0.036928,0.962817,0.979371,0.756879,0.560537,0.023282,0.498743,0.863174,0.901998,0.66524,0.0415744,0.856073,0.0265622,0.114611,0.832048,0.806632,0.766072,0.786031,0.972261,0.0419516,0.0226988,0.967718,0.0137279,0.0290519,0.0285899,0.0336612,0.0183051,0.767969,0.815826,0.807648,0.0176457,0.77965,0.855283,0.234053,0.0326899,0.854649,0.91315,0.862237,0.869303,0.787479,0.83685,0.761326,0.0278755,0.962941,0.0470525,0.0283908,0.733724,0.647444,0.0340922,0.265163,0.385031,0.856744,0.597279,0.0381643,0.88146
-1.0,0.0544972,0.423553,0.0148319,0.746018,0.0257241,0.043645,0.359645,0.0230985,0.0466675,0.846588,0.0145744,0.970067,0.81043,0.413062,0.576681,0.450008,0.818248,0.772773,0.0505985,0.821412,0.823036,0.906112,0.0215185,0.0758937,0.243737,0.0358413,0.205849,0.0575116,0.0164965,0.822843,0.913841,0.121179,0.809075,0.831338,0.957002,0.0304779,0.0530536,0.784807,0.872737,0.236869,0.757669,0.532735,0.967994,0.645799,0.846664,0.617247,0.825765,0.0266934,0.839521,0.0472555,0.810143,0.85498,0.804681,0.0348578,0.876462,0.899312,0.0437666,0.962317,0.97796,0.761932,0.603234,0.0221889,0.526185,0.873477,0.895406,0.704322,0.0344257,0.883904,0.0281344,0.136466,0.838581,0.911365,0.772825,0.754297,0.978072,0.0377446,0.0691996,0.974287,0.0109943,0.0168222,0.0399176,0.0461692,0.0137049,0.779336,0.794868,0.814105,0.0297106,0.847942,0.862744,0.178798,0.056538,0.896493,0.904515,0.892668,0.794118,0.784116,0.893931,0.818003,0.0244906,0.959862,0.0533788,0.0355248,0.76112,0.647232,0.0349508,0.351767,0.486358,0.851607,0.600619,0.0225486,0.898517
-1.0,0.0532299,0.209275,0.0377775,0.647014,0.0266726,0.0526143,0.181589,0.0237392,0.0312022,0.840837,0.0225933,0.970416,0.845574,0.507627,0.694003,0.852477,0.795398,0.764603,0.0389246,0.742047,0.789272,0.873098,0.0212589,0.0613124,0.189432,0.0305176,0.50219,0.0457789,0.0144317,0.854051,0.885454,0.470886,0.789157,0.791833,0.95275,0.0266534,0.0277004,0.771763,0.853286,0.272725,0.778717,0.231151,0.96749,0.632767,0.845879,0.700172,0.771712,0.0238122,0.83583,0.0486411,0.720947,0.853564,0.762417,0.0219321,0.898284,0.902197,0.0485331,0.96328,0.978545,0.774531,0.472013,0.0302066,0.462229,0.863482,0.910394,0.687927,0.0258316,0.899616,0.033372,0.0726647,0.840581,0.85637,0.728863,0.738002,0.977856,0.0196247,0.0440497,0.970736,0.0121886,0.0197923,0.0538594,0.0271139,0.0116128,0.818514,0.739482,0.790944,0.0490761,0.82597,0.82606,0.133803,0.0274346,0.910193,0.914471,0.862274,0.831649,0.72967,0.879666,0.775979,0.0329519,0.957376,0.0403931,0.0473156,0.699558,0.645921,0.0360477,0.253191,0.379669,0.845007,0.553913,0.0258982,0.891012
-1.0,0.036976,0.247945,0.0102499,0.619617,0.0268747,0.0256191,0.157811,0.0243418,0.0277448,0.800021,0.0173172,0.969714,0.867385,0.569401,0.675305,0.887205,0.850108,0.740097,0.0356593,0.816008,0.868043,0.879199,0.0206036,0.0471598,0.210239,0.0221029,0.571298,0.0545335,0.0194846,0.827889,0.89908,0.509466,0.824911,0.814594,0.953026,0.032873,0.0311142,0.754231,0.889271,0.231135,0.797295,0.260997,0.970067,0.601944,0.840314,0.665978,0.808676,0.0352985,0.85285,0.0291344,0.787141,0.872274,0.756199,0.0272744,0.880822,0.916779,0.0349262,0.967931,0.979573,0.756213,0.496453,0.0231185,0.459147,0.839944,0.919318,0.718923,0.0353086,0.899001,0.0215039,0.0813595,0.886149,0.894964,0.747188,0.74366,0.976648,0.0405695,0.0169895,0.9718,0.011731,0.0215815,0.024119,0.0286935,0.0161429,0.866899,0.810224,0.806353,0.0193312,0.818522,0.83065,0.1787,0.0291195,0.898407,0.938591,0.856582,0.844023,0.75667,0.865971,0.65784,0.0293706,0.956807,0.0380261,0.0226747,0.748632,0.638435,0.0153352,0.213714,0.439099,0.849021,0.602091,0.0267343,0.899773
-1.0,0.0618527,0.208419,0.0514455,0.64908,0.0377761,0.0317648,0.277579,0.0229119,0.0351255,0.827991,0.0163911,0.963294,0.878886,0.527284,0.675263,0.883702,0.839563,0.746466,0.0654859,0.784708,0.832678,0.886384,0.0263267,0.0566017,0.167929,0.0285468,0.490217,0.0580607,0.0253031,0.823301,0.88364,0.394591,0.784315,0.798846,0.946504,0.0369462,0.0333139,0.750584,0.895834,0.274637,0.76881,0.183817,0.967254,0.522874,0.83912,0.690126,0.788216,0.0330503,0.832111,0.0367846,0.750096,0.827687,0.770504,0.0413246,0.889199,0.904463,0.0415214,0.969972,0.980991,0.737861,0.526509,0.0216474,0.471852,0.855498,0.927575,0.650178,0.0464574,0.886842,0.0234156,0.0619553,0.888715,0.912714,0.795649,0.711478,0.968707,0.0396351,0.019489,0.964463,0.0156718,0.0239753,0.035546,0.0398322,0.0186902,0.791557,0.787307,0.765643,0.0216083,0.786259,0.872056,0.192515,0.0350714,0.909809,0.894398,0.901944,0.806761,0.788082,0.885132,0.721735,0.030272,0.948398,0.0483735,0.0285658,0.678855,0.607517,0.0280807,0.207049,0.440865,0.847782,0.626244,0.0208639,0.880103
-1.0,0.0514329,0.242161,0.015148,0.644843,0.0316237,0.0332107,0.146689,0.017744,0.0249537,0.864186,0.0162673,0.967026,0.843545,0.55322,0.687011,0.892124,0.77634,0.750167,0.0527801,0.730187,0.770528,0.89165,0.0260058,0.0597811,0.162144,0.030633,0.577438,0.0522863,0.0150788,0.782448,0.896723,0.475469,0.805124,0.814532,0.952804,0.0405638,0.0395365,0.766438,0.831934,0.274313,0.775212,0.192184,0.958928,0.657544,0.852913,0.653862,0.766998,0.0290093,0.789032,0.0396592,0.74549,0.86132,0.790316,0.0368896,0.846407,0.904141,0.0363937,0.960243,0.970463,0.751528,0.509982,0.02256,0.448986,0.877975,0.908119,0.610557,0.0388531,0.891346,0.0199747,0.0850109,0.865096,0.886914,0.74676,0.725038,0.971367,0.0401405,0.0241544,0.963163,0.0161448,0.0205773,0.0312132,0.0335501,0.0198963,0.771787,0.778045,0.786305,0.0237856,0.803836,0.846873,0.197681,0.0374278,0.88414,0.901372,0.852334,0.805878,0.819223,0.843465,0.686661,0.0320749,0.950045,0.0365353,0.0297739,0.777099,0.605378,0.0375189,0.182609,0.394738,0.819372,0.581539,0.0335246,0.864443
-1.0,0.0661704,0.304777,0.013128,0.639659,0.0385326,0.0673574,0.0892779,0.039137,0.0251024,0.886697,0.0461978,0.958428,0.803926,0.68405,0.628989,0.655517,0.883607,0.817218,0.111038,0.838222,0.923973,0.912477,0.0214581,0.0920802,0.235177,0.0275479,0.20029,0.0804369,0.0251595,0.878781,0.932308,0.0826323,0.86555,0.839422,0.953897,0.051364,0.047086,0.756777,0.901761,0.192963,0.805106,0.607654,0.961765,0.747102,0.851016,0.684818,0.816999,0.0403486,0.853598,0.0715058,0.806631,0.892979,0.791552,0.0296668,0.88783,0.905277,0.0410082,0.955546,0.971458,0.806511,0.547377,0.0320072,0.579477,0.892805,0.904271,0.797074,0.0395612,0.879155,0.0340471,0.167777,0.874069,0.914162,0.822463,0.812856,0.973221,0.0908876,0.0181699,0.971072,0.0138675,0.0201555,0.0558504,0.0360569,0.0205647,0.863708,0.863621,0.807619,0.0593256,0.864475,0.827146,0.196683,0.0242883,0.935855,0.905065,0.868184,0.874289,0.840628,0.835191,0.89685,0.0232856,0.940357,0.0542765,0.0400392,0.819026,0.744669,0.0424391,0.436532,0.554978,0.837317,0.600645,0.0272792,0.900624
-1.0,0.0466126,0.237783,0.00878544,0.680629,0.0286264,0.064642,0.360968,0.0241888,0.0335728,0.863534,0.0323247,0.95209,0.818145,0.544618,0.608953,0.782628,0.808704,0.720416,0.0888993,0.765548,0.842792,0.893434,0.0289827,0.0739343,0.192855,0.0404224,0.276611,0.0656408,0.0251614,0.767344,0.909019,0.136179,0.778278,0.786349,0.953904,0.0382222,0.0470687,0.757023,0.852599,0.275638,0.791603,0.410898,0.961012,0.67289,0.817625,0.628701,0.77451,0.0359317,0.796979,0.0561799,0.720752,0.8672,0.718391,0.0440761,0.864738,0.896517,0.0588022,0.952796,0.975836,0.734296,0.598436,0.0210815,0.504175,0.855686,0.893635,0.690488,0.0418414,0.859944,0.0337927,0.100989,0.806262,0.914991,0.806839,0.718927,0.97151,0.0754659,0.0222668,0.972844,0.014599,0.019509,0.0485617,0.0325421,0.0196642,0.763995,0.757649,0.810113,0.0388975,0.772181,0.836072,0.241552,0.045106,0.892,0.894353,0.867464,0.834144,0.790655,0.848273,0.7767,0.0254921,0.955424,0.0464934,0.0369052,0.751753,0.574709,0.0437023,0.32436,0.424156,0.825812,0.587853,0.0303652,0.894772
-1.0,0.0458608,0.206484,0.0215044,0.583189,0.0294089,0.0619919,0.0940238,0.0218776,0.0324935,0.822101,0.0203774,0.97201,0.832818,0.540387,0.663458,0.869589,0.791159,0.70201,0.039192,0.757927,0.795068,0.885238,0.0435353,0.0524313,0.186008,0.0226222,0.66225,0.0677494,0.0124065,0.787892,0.903295,0.565893,0.760688,0.772763,0.951357,0.0307773,0.0308182,0.70677,0.868227,0.273896,0.748765,0.321441,0.970543,0.6448,0.835334,0.604704,0.785204,0.0284053,0.829732,0.052194,0.715987,0.861927,0.770434,0.0255017,0.884155,0.888153,0.0348392,0.96633,0.977751,0.734708,0.436097,0.0269517,0.46975,0.827762,0.895353,0.693055,0.0287047,0.893135,0.0307194,0.074647,0.811398,0.883364,0.792751,0.713326,0.971389,0.0186609,0.013063,0.97025,0.0158591,0.0192436,0.0535916,0.0327725,0.0130204,0.77523,0.798129,0.758399,0.0361483,0.781362,0.82476,0.148474,0.029204,0.852087,0.917589,0.874631,0.86465,0.76295,0.854941,0.609848,0.0293686,0.967201,0.0577034,0.0514993,0.782978,0.634204,0.0267401,0.235815,0.441434,0.797209,0.579791,0.0327314,0.902623
-1.0,0.0368618,0.229465,0.00828435,0.643777,0.0265389,0.0458223,0.226909,0.0169685,0.0279314,0.783009,0.0176903,0.968385,0.874952,0.60865,0.617989,0.895472,0.842901,0.754578,0.0357249,0.810008,0.833255,0.844707,0.0180772,0.0496934,0.181959,0.0177691,0.682815,0.058116,0.014188,0.785618,0.92706,0.626651,0.786981,0.812143,0.952649,0.029831,0.0389776,0.751353,0.859395,0.233972,0.794554,0.19519,0.964379,0.662906,0.826976,0.720972,0.810112,0.0295935,0.852353,0.0345953,0.703932,0.858006,0.736355,0.0342892,0.892501,0.898384,0.0344398,0.967114,0.983043,0.723089,0.515164,0.0219069,0.453022,0.893517,0.913294,0.727392,0.00252346,0.886613,0.0219416,0.0824727,0.856403,0.89663,0.767897,0.727858,0.974811,0.0319861,0.0165541,0.967169,0.0107458,0.0164983,0.0361539,0.0277666,0.0128815,0.821824,0.777542,0.780258,0.0257192,0.815975,0.818049,0.152211,0.0259975,0.89142,0.901984,0.875681,0.839057,0.763127,0.857428,0.805946,0.0267079,0.970697,0.0395603,0.0492811,0.791452,0.675989,0.0221204,0.332086,0.457551,0.838062,0.600666,0.0250423,0.915652
-1.0,0.0581338,0.240896,0.0186123,0.61594,0.0332286,0.0216774,0.0953614,0.0204287,0.0327059,0.787147,0.0170138,0.967105,0.778994,0.496777,0.671623,0.873441,0.824767,0.797845,0.0630572,0.781592,0.856114,0.832831,0.0327243,0.0563952,0.183894,0.0313702,0.614978,0.0464123,0.0218976,0.835766,0.881234,0.574964,0.749701,0.795856,0.949286,0.0350742,0.0366468,0.724144,0.858661,0.220034,0.775949,0.167326,0.968635,0.651134,0.846692,0.743181,0.784715,0.0427491,0.793986,0.044559,0.724845,0.8376,0.761414,0.0396782,0.864225,0.892277,0.0395008,0.963791,0.969181,0.707012,0.51556,0.0235857,0.487961,0.864146,0.894479,0.72241,0.0270352,0.864271,0.030982,0.0905716,0.842157,0.864951,0.727504,0.684787,0.972221,0.0514315,0.0171186,0.960188,0.0150927,0.0189212,0.0311601,0.0332152,0.0163064,0.871694,0.773095,0.751374,0.0324495,0.79659,0.820028,0.150163,0.0311365,0.873939,0.906049,0.868006,0.824981,0.79195,0.822163,0.771808,0.0278123,0.956474,0.034356,0.0285589,0.760767,0.658574,0.0358463,0.300016,0.497469,0.832423,0.586753,0.0329124,0.894854
-1.0,0.0568581,0.242156,0.0656013,0.562174,0.0448594,0.0459112,0.110478,0.0226952,0.0289253,0.801024,0.0166727,0.958569,0.833046,0.572265,0.626536,0.780298,0.810662,0.682452,0.0359757,0.775464,0.779948,0.87162,0.0240009,0.0743191,0.180607,0.0254228,0.56626,0.0814342,0.0223533,0.851757,0.895981,0.477626,0.797566,0.816935,0.936591,0.0420255,0.0453544,0.729102,0.848014,0.274315,0.699194,0.213663,0.959015,0.614894,0.796787,0.66154,0.759796,0.0418879,0.814647,0.0355695,0.70045,0.819624,0.723995,0.0441431,0.874507,0.909382,0.0324031,0.957396,0.969808,0.703618,0.456141,0.0311437,0.512798,0.866436,0.870914,0.650763,0.0391327,0.8439,0.034616,0.0804882,0.829846,0.876233,0.711234,0.677621,0.969356,0.0493728,0.0250018,0.963637,0.0139809,0.0226556,0.0298836,0.0433599,0.0183651,0.770631,0.757537,0.849464,0.0219835,0.787006,0.816645,0.205421,0.0337674,0.892389,0.897338,0.879565,0.826565,0.758471,0.847504,0.718918,0.0325594,0.954601,0.0455401,0.0422495,0.773772,0.572172,0.037101,0.267734,0.35297,0.85169,0.582257,0.0446174,0.881692
-1.0,0.0392988,0.258386,0.0135217,0.637775,0.0360406,0.039745,0.261373,0.0189467,0.0279189,0.865096,0.0112736,0.970495,0.827938,0.534139,0.701282,0.775304,0.825082,0.766066,0.0307252,0.840549,0.796044,0.914964,0.0159907,0.0739046,0.199526,0.0277599,0.271128,0.0487907,0.0135738,0.834061,0.933432,0.114701,0.795403,0.856475,0.946162,0.0332467,0.0281052,0.813236,0.871047,0.242104,0.783668,0.559484,0.973397,0.662971,0.850935,0.632089,0.806819,0.0296858,0.855169,0.0395006,0.720783,0.853928,0.742339,0.0307855,0.899047,0.8976,0.027631,0.961387,0.980724,0.750541,0.519792,0.018231,0.495902,0.844939,0.912469,0.717145,0.030403,0.896866,0.0250245,0.0807355,0.866777,0.870053,0.754157,0.741431,0.977891,0.0124481,0.0460135,0.973625,0.011167,0.0180895,0.0321537,0.025313,0.0149345,0.856788,0.769462,0.845567,0.0282716,0.817553,0.83104,0.230895,0.018432,0.894367,0.910132,0.897369,0.835709,0.762783,0.879063,0.82769,0.0231599,0.971408,0.0431752,0.0215845,0.730346,0.612173,0.0371927,0.360787,0.438445,0.864147,0.585754,0.0230756,0.895485
-1.0,0.047704,0.246675,0.0100692,0.57847,0.035231,0.0480748,0.062092,0.0183934,0.0294295,0.7993,0.0193269,0.968337,0.816422,0.520502,0.653942,0.85769,0.817942,0.725303,0.0506764,0.762796,0.81156,0.840221,0.0211558,0.0471477,0.207951,0.0248896,0.542344,0.0491421,0.0191986,0.817203,0.877059,0.475347,0.761393,0.815514,0.94223,0.0418834,0.0415811,0.737405,0.867019,0.242242,0.740224,0.277818,0.969543,0.636101,0.838084,0.690034,0.790848,0.0311695,0.852558,0.0401191,0.786562,0.835326,0.721637,0.0332019,0.886983,0.609592,0.0281044,0.960273,0.971919,0.755675,0.506507,0.0275277,0.501702,0.852809,0.905003,0.664633,0.0281323,0.881098,0.0194263,0.0619785,0.808333,0.871534,0.733404,0.715224,0.974352,0.0422605,0.0186589,0.962603,0.0146183,0.0248572,0.0254735,0.0341141,0.016746,0.81755,0.714087,0.799107,0.0265452,0.726376,0.761548,0.10962,0.00931182,0.873294,0.917078,0.874474,0.855749,0.722125,0.848004,0.817976,0.0272243,0.950568,0.038265,0.0271706,0.805713,0.652421,0.0368648,0.267343,0.405248,0.859809,0.590403,0.0280229,0.892704
-1.0,0.0699201,0.274941,0.00929018,0.709873,0.0229854,0.0481272,0.103707,0.0167015,0.0236204,0.833171,0.0162026,0.961849,0.826457,0.54631,0.690749,0.777539,0.837197,0.749682,0.03963,0.810115,0.776258,0.865424,0.0219913,0.0420711,0.207471,0.0247226,0.288465,0.0456599,0.0208031,0.816057,0.88392,0.15589,0.782906,0.764528,0.946102,0.0334143,0.026894,0.769468,0.80814,0.264504,0.768259,0.473338,0.967456,0.612417,0.780511,0.668146,0.779839,0.0248796,0.815273,0.0381446,0.760001,0.853191,0.779255,0.0302549,0.870584,0.910514,0.0255573,0.966132,0.97065,0.744117,0.522891,0.0264888,0.529748,0.835294,0.906438,0.700221,0.0311448,0.89418,0.0215958,0.110492,0.842692,0.866188,0.719482,0.770887,0.975575,0.0430093,0.0196049,0.966784,0.014368,0.0215757,0.0272938,0.029662,0.0187243,0.764983,0.792096,0.788654,0.0531107,0.838772,0.782255,0.123822,0.0346781,0.901462,0.881133,0.862322,0.823341,0.766121,0.830625,0.577004,0.0308814,0.952624,0.0335513,0.0237182,0.742264,0.629137,0.0313373,0.229256,0.386995,0.84225,0.56876,0.0303719,0.887823
-1.0,0.0538786,0.199207,0.0140707,0.538949,0.0353006,0.0377829,0.223624,0.0251553,0.0336187,0.803101,0.0195498,0.960624,0.836783,0.564465,0.705064,0.887061,0.800523,0.772244,0.0556366,0.769504,0.772681,0.847028,0.0201018,0.0728584,0.201653,0.0270186,0.632124,0.0549069,0.0210948,0.820911,0.884471,0.4971,0.804973,0.83807,0.959129,0.0394543,0.0312589,0.71688,0.873341,0.249226,0.772058,0.194589,0.966804,0.628124,0.848476,0.75786,0.789223,0.0235091,0.813718,0.0214785,0.783811,0.834532,0.756651,0.0381342,0.899111,0.876826,0.031666,0.967863,0.978281,0.720434,0.440334,0.025265,0.493596,0.86945,0.90974,0.678528,0.047156,0.820937,0.0226433,0.0945431,0.85139,0.892412,0.71779,0.696478,0.967557,0.0428448,0.0195021,0.966448,0.01197,0.0171906,0.033068,0.0377632,0.0194407,0.821731,0.79775,0.790411,0.0200975,0.80968,0.775013,0.21016,0.0277017,0.913575,0.894659,0.879267,0.8257,0.774852,0.834764,0.68206,0.0318676,0.945632,0.0362486,0.0221955,0.781155,0.691265,0.0380287,0.300047,0.395388,0.861939,0.571556,0.0461492,0.881817
-1.0,0.0489869,0.257974,0.0234719,0.530746,0.032567,0.0421485,0.0918797,0.0201531,0.0277164,0.749415,0.02596,0.964442,0.818024,0.442658,0.697515,0.88211,0.789824,0.685785,0.0562482,0.800416,0.784132,0.895974,0.0257868,0.0457414,0.188056,0.0167788,0.4495,0.0798332,0.0189867,0.837091,0.912005,0.32743,0.795061,0.751873,0.947218,0.0396312,0.0301594,0.72927,0.841754,0.271392,0.770792,0.248351,0.969245,0.530814,0.812516,0.706301,0.777466,0.0310368,0.836747,0.039911,0.684525,0.827621,0.749286,0.027187,0.871799,0.906563,0.0372744,0.954368,0.979564,0.724799,0.487929,0.0278387,0.424354,0.847932,0.884732,0.677135,0.0346429,0.891288,0.0245412,0.0704205,0.825789,0.858321,0.768329,0.671367,0.977597,0.037788,0.0125456,0.973712,0.0126797,0.0181118,0.0306338,0.0324741,0.0133506,0.749142,0.755976,0.805972,0.0275865,0.790082,0.790095,0.174611,0.0219142,0.922243,0.892494,0.868441,0.819982,0.748444,0.850981,0.79387,0.0260721,0.967767,0.0271598,0.0223737,0.734598,0.625935,0.0357154,0.229367,0.337609,0.86113,0.565765,0.0252456,0.891967
-1.0,0.0518956,0.208749,0.00789763,0.571101,0.038763,0.0356865,0.0860922,0.018083,0.0488848,0.786239,0.0220835,0.963658,0.812833,0.554065,0.695925,0.87676,0.782234,0.750975,0.0359059,0.760871,0.812459,0.889916,0.0197309,0.0759331,0.188088,0.0234361,0.598578,0.0667074,0.016123,0.790154,0.895721,0.54868,0.78617,0.805754,0.945247,0.0379914,0.051373,0.747801,0.836549,0.270573,0.745972,0.314997,0.974865,0.619594,0.840465,0.706517,0.775481,0.03332,0.850437,0.0404389,0.705907,0.858768,0.725877,0.0351703,0.864293,0.880855,0.0363868,0.963412,0.97316,0.71405,0.417858,0.0210536,0.535556,0.87001,0.899485,0.686498,0.0357098,0.887547,0.0267105,0.0698699,0.858898,0.848674,0.828802,0.74456,0.976215,0.0292691,0.0163933,0.974805,0.0126641,0.0162762,0.0450168,0.0295268,0.0140344,0.741424,0.76002,0.821951,0.0308649,0.823076,0.808519,0.134349,0.0224954,0.832647,0.901797,0.864078,0.838445,0.75254,0.83403,0.651274,0.0246118,0.958695,0.0456626,0.0320465,0.780792,0.664057,0.0341583,0.266482,0.354044,0.819261,0.565935,0.0248857,0.892252
-1.0,0.0549788,0.260968,0.0119398,0.653016,0.0311363,0.0327826,0.106018,0.031698,0.0275886,0.811306,0.0190264,0.964794,0.836773,0.529579,0.695329,0.870022,0.834784,0.721164,0.0549857,0.749778,0.834225,0.854186,0.0234707,0.0572458,0.199843,0.022607,0.554533,0.0715532,0.0173512,0.808816,0.905119,0.440463,0.754663,0.806515,0.944046,0.0357983,0.0303067,0.777378,0.841311,0.283158,0.778415,0.259931,0.972672,0.674434,0.798144,0.69858,0.816541,0.034811,0.806632,0.0345221,0.697889,0.865369,0.745223,0.0412002,0.874659,0.884203,0.0273925,0.963945,0.980616,0.742338,0.527713,0.0332383,0.493095,0.834774,0.89273,0.676702,0.0476475,0.848637,0.0263195,0.0652291,0.865978,0.912825,0.741952,0.732728,0.9769,0.0497647,0.0176175,0.968309,0.012688,0.0199341,0.0293383,0.0222855,0.021071,0.822394,0.800496,0.765802,0.0205167,0.800778,0.765561,0.162521,0.0343347,0.882412,0.907263,0.855556,0.859939,0.734955,0.847896,0.710302,0.0275618,0.950999,0.0361667,0.02964,0.766987,0.618469,0.0394411,0.212236,0.378877,0.833655,0.597166,0.0358976,0.874662
-1.0,0.0425449,0.166765,0.0117831,0.58763,0.0209951,0.0476025,0.0736719,0.0164454,0.0329142,0.861061,0.0121748,0.970526,0.79398,0.571835,0.672443,0.835028,0.814147,0.728669,0.0351112,0.739614,0.858801,0.782736,0.0169186,0.051689,0.220137,0.0166802,0.65631,0.0373768,0.0147198,0.821768,0.886927,0.571317,0.763555,0.798066,0.952902,0.0276953,0.033866,0.710454,0.813916,0.284345,0.782252,0.203356,0.971082,0.646124,0.819414,0.667374,0.775877,0.0322741,0.843697,0.0361383,0.774071,0.8458,0.738429,0.0489269,0.900832,0.900529,0.0276293,0.964196,0.975203,0.704343,0.501273,0.0233236,0.459486,0.866463,0.89948,0.665786,0.0271631,0.877412,0.023366,0.0803768,0.854915,0.87662,0.783952,0.732606,0.977478,0.0270285,0.0562006,0.971919,0.0129253,0.0169505,0.0372979,0.0308541,0.0152012,0.780328,0.798835,0.757323,0.0360957,0.778961,0.859609,0.174242,0.0242271,0.881994,0.91224,0.835923,0.847289,0.754318,0.801664,0.601148,0.0256315,0.96248,0.0341318,0.0279108,0.767986,0.646224,0.0330754,0.257204,0.368668,0.820064,0.602664,0.0240698,0.901706
-1.0,0.0403823,0.255548,0.0172112,0.524214,0.0253097,0.0420993,0.161578,0.0211315,0.0284463,0.817547,0.015054,0.961473,0.799624,0.503661,0.668649,0.796339,0.799637,0.714005,0.0505056,0.746858,0.792773,0.889927,0.120055,0.0496321,0.207853,0.0303078,0.601135,0.0522682,0.0205083,0.834532,0.890976,0.48737,0.750748,0.735963,0.950548,0.0388511,0.0339401,0.70849,0.833356,0.277756,0.766127,0.260314,0.970023,0.652798,0.802961,0.696563,0.769416,0.0248179,0.812525,0.0426372,0.704838,0.831701,0.705567,0.034172,0.888236,0.910123,0.0322058,0.966438,0.97996,0.682047,0.396052,0.0268538,0.47385,0.878313,0.898626,0.687982,0.0322629,0.896843,0.0196303,0.0878027,0.826992,0.843468,0.755382,0.685064,0.9764,0.0382951,0.0198546,0.971484,0.0136859,0.0223495,0.0219782,0.0358679,0.0192371,0.794496,0.767898,0.790563,0.0247914,0.788271,0.715546,0.130022,0.0287556,0.861316,0.92485,0.872781,0.848498,0.695418,0.833804,0.783333,0.0293594,0.95559,0.030713,0.028848,0.782533,0.613742,0.0285582,0.327394,0.349516,0.784102,0.580147,0.0221001,0.901007
-1.0,0.0589432,0.191937,0.0137924,0.559363,0.0449109,0.0367243,0.144108,0.0241275,0.0303614,0.790096,0.0176835,0.957559,0.811924,0.516998,0.654595,0.846866,0.801307,0.728845,0.0582199,0.769408,0.797312,0.814036,0.0274591,0.0523413,0.181006,0.0390008,0.589079,0.0747529,0.0190623,0.824072,0.873298,0.437917,0.762589,0.806844,0.945811,0.0391848,0.0367256,0.727483,0.839739,0.289274,0.769799,0.148674,0.966561,0.567954,0.827684,0.692252,0.810789,0.0329553,0.821799,0.0348131,0.701827,0.834911,0.678998,0.0329173,0.904018,0.912751,0.0287428,0.956554,0.97894,0.709924,0.49549,0.0259068,0.450746,0.856249,0.883565,0.665354,0.0374329,0.852283,0.0275817,0.0665104,0.840242,0.860099,0.718223,0.714752,0.974093,0.0399313,0.018483,0.967683,0.0156971,0.0218203,0.0253355,0.0392461,0.0190564,0.787287,0.776254,0.778775,0.0210249,0.794669,0.742102,0.226384,0.0340382,0.853561,0.894099,0.848637,0.808453,0.729777,0.846507,0.729714,0.0303864,0.938874,0.0337259,0.0336301,0.756771,0.619312,0.04414,0.232303,0.347431,0.844853,0.590808,0.0315493,0.874961
