class,cg20716209,cg17590135,cg27413732,cg07804728,cg21051964,cg04500632,cg19212550,cg27009008,cg01338084,cg26864230,cg23018039,cg05415871,cg24046864,cg25141069,cg22407458,cg21946667,cg10334121,cg10462643,cg21948655,cg10678486,cg11693709,cg17492891,cg23099959,cg08957018,cg26996201,cg05714219,cg13590117,cg26916609,cg12624829,cg05835416,cg27349795,cg06475503,cg02061431,cg21149764,cg02515103,cg05115468,cg14332346,cg02000145,cg19722347,cg12698628,cg14862260,cg11323483,cg23843090,cg22052948,cg06359059,cg26154534,cg03760191,cg11851429,cg04875128,cg14363146,cg05634428,cg25986322,cg11354603,cg04704634,cg20416129,cg24800175,cg22641350,cg13969273,cg20488820,cg07676859,cg05482498,cg01248426,cg23386807,cg22850234,cg14640772,cg17371436,cg04992576,cg08185095,cg09278980,cg05497345,cg15094912,cg20578893,cg01970427,cg18764516,cg23008404,cg10599951,cg01914455,cg00656478,cg05241830,cg27627006,cg19958866,cg00855396,cg12309938,cg13956443,cg19747632,cg08642716,cg19640789,cg06997008,cg08118581,cg07871971,cg11826324,cg12161132,cg02825728,cg08327690,cg25699073,cg26333652,cg22498143,cg13027556,cg22541336,cg12559685,cg01918222,cg10150615,cg00985564,cg26362488,cg26435172,cg10788213,cg21200382,cg11784305,cg11969637,cg18020955,cg10510478,cg22209441,cg01060282,cg05419984,cg17527563,cg03087607,cg23009962,cg04164023,cg16803707,cg21492137,cg05293407,cg22313322,cg05212836,cg15004938,cg02558362,cg06804311,cg16052570,cg19998533,cg21126573,cg27237541,cg12938320,cg13619623,cg17836114,cg19570702,cg26484108,cg14527097,cg07850477,cg17208530,cg21398280,cg02157083,cg12775613,cg05070626,cg26820845,cg23460843,cg09545123,cg22510376,cg22447839,cg24492374,cg22008551,cg16288872,cg20002958,cg04058144,cg13652536,cg05303208,cg00949670,cg15879426,cg14992768,cg23944920,cg24691656,cg08390760,cg06941312,cg10584042,cg02255700
1.0,0.0393463,0.939967,0.0567029,0.928568,0.925992,0.90876,0.551231,0.00881741,0.0199049,0.0404874,0.947327,0.950644,0.927147,0.0148521,0.181088,0.664468,0.896856,0.949976,0.935801,0.057944,0.849382,0.0380325,0.919809,0.0597884,0.0741341,0.025478,0.93695,0.957757,0.0165015,0.599863,0.0190408,0.928306,0.154521,0.919304,0.0236764,0.0192703,0.021084,0.0252142,0.93264,0.0513728,0.907187,0.877186,0.924252,0.218588,0.0244694,0.210379,0.702333,0.0402378,-0.000280317,0.00888149,0.600447,0.904322,0.232627,0.858302,0.880468,0.066361,0.956397,0.0406074,0.11949,0.0214615,0.15865,0.713567,0.0135476,0.0507465,0.0868456,0.0494245,0.878404,0.246148,0.167308,0.105387,0.0319297,0.947178,0.917175,0.0155407,0.904611,0.918002,0.0311436,0.937101,0.891587,0.540617,0.0583553,0.934428,0.85073,0.943824,0.0625356,0.847108,0.986602,0.921874,0.913494,0.847694,0.820917,0.961221,0.867767,0.019754,0.755466,0.0642759,0.0256811,0.882507,0.93576,0.769325,0.53822,0.107518,0.925829,0.056814,0.580311,0.946187,0.193915,0.0413407,0.779136,0.331136,0.958358,0.802219,0.929487,0.0479706,0.924274,0.330237,0.981742,0.944138,0.0416582,0.89184,0.0683802,0.0518415,0.0256604,0.884155,0.413354,0.946073,0.845286,0.578745,0.0187479,0.753403,0.931854,0.897786,0.0631649,0.946171,0.717003,0.898691,0.0516432,0.817061,0.961903,0.728888,0.938733,0.127641,0.0581685,0.0107912,0.0885589,0.017341,0.0389215,0.010909,0.593192,0.950757,0.827775,0.0456486,0.787426,0.185781,0.0373059,0.966151,0.811338,0.83802,0.106,0.00881111,0.0484702,0.0718558,0.102962
1.0,0.066216,0.960063,0.0618762,0.894744,0.928525,0.925398,0.839849,0.00824971,0.0156824,0.0206049,0.928841,0.772402,0.907551,0.0165339,0.350945,0.856644,0.858994,0.841595,0.901559,0.0547905,0.823293,0.0420384,0.930586,0.0540507,0.0487681,0.0268284,0.900285,0.962013,0.0152602,0.705569,0.0146864,0.931402,0.152875,0.924789,0.0223648,0.0223199,0.0220646,0.0176206,0.927961,0.197245,0.90611,0.906109,0.896812,0.469724,0.0307377,0.135024,0.859545,0.0394866,0.234897,0.00785285,0.528405,0.898823,0.637459,0.858058,0.8772,0.0306853,0.751299,0.03741,0.125026,0.487741,0.13082,0.72785,0.0183716,0.0389986,0.134675,0.0238693,0.886541,0.564265,0.166642,0.128905,0.0341911,0.928265,0.934578,0.0142182,0.863246,0.938766,0.025113,0.92074,0.883248,0.27468,0.0480673,0.920013,0.912647,0.93348,0.0503048,0.884335,0.889822,0.92011,0.908902,0.906843,0.776825,0.963442,0.783888,0.0198089,0.846032,0.652751,0.0292977,0.890504,0.924319,0.906003,0.618474,0.124115,0.951861,0.0744072,0.592843,0.968769,0.0465767,0.0414185,0.74854,0.48602,0.895058,0.79061,0.921693,0.0662069,0.948618,0.266254,0.980445,0.966284,0.046677,0.892472,0.0725218,0.0518211,0.0218574,0.846982,0.450923,0.986182,0.842123,0.56734,0.0165812,0.743774,0.887711,0.926947,0.066039,0.960947,0.881629,0.922363,0.0474649,0.813274,0.973171,0.810422,0.964387,0.0387353,0.0508443,0.00956732,0.066804,0.0187598,0.0337347,0.010381,0.578957,0.925435,0.894273,0.0324801,0.794347,0.267191,0.0350039,0.960984,0.832859,0.904327,0.12623,0.0103776,0.0726853,0.080816,0.0625485
1.0,0.0296472,0.971226,0.0514136,0.907539,0.825081,0.830754,0.721287,0.0162836,0.0231275,0.031574,0.913663,0.914614,0.841927,0.0185559,0.406011,0.800532,0.918074,0.821244,0.859847,0.0382009,0.751848,0.029523,0.913324,0.0281245,0.0187812,0.021213,0.965595,0.957334,0.0165398,0.591117,0.0344657,0.938736,0.13306,0.920711,0.0207831,0.0295291,0.0033571,0.0227645,0.922002,0.0313759,0.904865,0.825678,0.866133,0.44352,0.020315,0.141021,0.816357,0.0082735,0.430995,0.014597,0.6755,0.829758,0.625474,0.824146,0.876847,0.187434,0.944548,0.0237284,0.142413,0.582165,0.171685,0.682844,0.0406825,0.0159005,0.0779342,0.0338637,0.864177,0.377141,0.13015,0.0906973,0.0228699,0.916202,0.934984,0.0291232,0.921584,0.892603,0.033787,0.873169,0.880029,0.518335,0.0179379,0.890452,0.891827,0.917139,0.0485249,0.834543,0.987017,0.913294,0.895036,0.840829,0.727813,0.966254,0.821905,0.0134626,0.92587,0.661406,0.0811211,0.918897,0.874258,0.826771,0.641956,0.110982,0.93961,0.0204151,0.578854,0.97682,0.0709204,0.0423983,0.746076,0.338274,0.968089,0.738793,0.929739,0.0807325,0.921845,0.254446,0.980418,0.97343,0.0265927,0.845588,0.0625322,0.03902,0.0373831,0.761301,0.346395,0.98021,0.847881,0.549558,0.0113806,0.68054,0.901684,0.838589,0.046551,0.945782,0.817377,0.495756,0.0333213,0.801154,0.968273,0.820094,0.955865,0.0622466,0.0498422,0.0266875,0.0578244,0.0347524,0.0312797,0.00529342,0.572395,0.949332,0.861764,0.0148313,0.707446,0.193369,0.0232268,0.96504,0.821598,0.800599,0.0418127,0.0154875,0.0677835,0.0636264,0.0838853
1.0,0.0621679,0.965317,0.0470876,0.897251,0.90902,0.917536,0.815818,0.00718617,0.0182147,0.0208782,0.943532,0.977164,0.925057,0.0190901,0.534512,0.823244,0.929795,0.828905,0.897486,0.0758966,0.728781,0.0291907,0.887581,0.0310833,0.0197211,0.0307079,0.97753,0.880673,0.0161922,0.612187,0.0292253,0.937559,0.110698,0.92263,0.0171686,0.0275317,0.0279146,0.107725,0.879435,0.03574,0.922286,0.908782,0.903066,0.551461,0.02238,0.302014,0.941001,0.0206761,0.364125,0.0114566,0.72191,0.868169,0.805806,0.870332,0.916311,0.0367971,0.975752,0.018952,0.149902,0.627372,0.181898,0.761981,0.0152614,0.0101512,0.0890641,0.0317615,0.868084,0.357354,0.199056,0.174062,0.0189643,0.946837,0.926805,0.0191253,0.88704,0.931739,0.0264427,0.928866,0.912173,0.445354,0.0205372,0.879058,0.836079,0.933763,0.0381156,0.873655,0.988801,0.905805,0.945251,0.857951,0.784404,0.981525,0.739111,0.0190139,0.932391,0.722583,0.0432791,0.920904,0.914235,0.812066,0.593557,0.055146,0.920926,0.0258624,0.605157,0.969943,0.0231877,0.0377149,0.766426,0.468651,0.98012,0.820471,0.835328,0.0855126,0.895356,0.260027,0.983294,0.974761,0.0278444,0.903386,0.0544898,0.037892,0.0295719,0.772291,0.368355,0.988517,0.809189,0.529973,0.0151082,0.68625,0.919768,0.931948,0.0863042,0.943391,0.859592,0.820785,0.0333152,0.826769,0.968575,0.854079,0.929077,0.0522842,0.053445,0.0494398,0.0533815,0.0193661,0.0422264,0.00844911,0.517885,0.952888,0.855388,0.0143234,0.821189,0.201312,0.0299408,0.959349,0.838512,0.888462,0.0574305,0.0150785,0.0814307,0.100676,0.0616925
1.0,0.0274294,0.95167,0.052525,0.910609,0.884287,0.893054,0.703999,0.0114168,0.0168765,0.0196777,0.927767,0.926316,0.855415,0.0165698,0.409364,0.766109,0.886615,0.838709,0.877817,0.0453256,0.712836,0.0271973,0.921807,0.0287473,0.025316,0.0281617,0.91513,0.956157,0.0223226,0.521396,0.0195859,0.951906,0.0570689,0.94185,0.0272753,0.0271524,0.00420483,0.0338319,0.919744,0.0489179,0.941857,0.876564,0.861068,0.538811,0.018121,0.15269,0.790469,0.0103101,0.368824,0.0130723,0.395286,0.805672,0.690921,0.785956,0.881947,0.0339143,0.942941,0.0207738,0.104494,0.603586,0.132006,0.648953,0.0181128,0.024286,0.0498255,0.0374954,0.844046,0.413568,0.1476,0.103564,0.0220225,0.924356,0.871573,0.0220922,0.912398,0.904992,0.0313364,0.851126,0.83096,0.502359,0.0139649,0.881217,0.854881,0.885318,0.031172,0.800105,0.986881,0.922701,0.899888,0.819398,0.786497,0.954293,0.788784,0.0176246,0.840978,0.67563,0.0358979,0.881695,0.873722,0.810292,0.500172,0.0482786,0.917357,0.0271131,0.549804,0.972812,0.0955664,0.0443275,0.737594,0.340094,0.94432,0.742901,0.903011,0.0547995,0.946639,0.24687,0.979179,0.97397,0.0334036,0.79907,0.0735001,0.0536113,0.0265247,0.765276,0.370229,0.982733,0.849518,0.405592,0.012309,0.660382,0.892065,0.888632,0.0426902,0.946566,0.63704,0.891776,0.0329721,0.744033,0.923074,0.77118,0.955979,0.0399089,0.0813585,0.0255067,0.0634742,0.0217491,0.040768,0.00998935,0.439591,0.943525,0.86792,0.0158403,0.641086,0.239759,0.0212452,0.967456,0.750876,0.806942,0.0383867,0.0150362,0.0564288,0.0835619,0.0648548
1.0,0.0413532,0.425307,0.0486528,0.930113,0.918926,0.894787,0.800266,0.0162114,0.0208969,0.0539266,0.929401,0.969348,0.842899,0.0169022,0.494021,0.703059,0.901984,0.777523,0.846932,0.029634,0.737136,0.0165034,0.879528,0.0144945,0.0362238,0.0249677,0.963763,0.889079,0.0253155,0.588112,0.0320072,0.950488,0.06326,0.542316,0.0257069,0.0219541,0.00536515,0.0330973,0.914774,0.0451769,0.868904,0.864045,0.894102,0.465742,0.021359,0.0802107,0.837473,0.00764202,0.478502,0.0158988,0.597592,0.796856,0.663197,0.820229,0.858133,0.278293,0.956348,0.0295389,0.0842375,0.581432,0.0943631,0.714642,0.0171858,0.126708,0.0663992,0.0243978,0.823062,0.490346,0.171423,0.084224,0.026182,0.84996,0.918406,0.0211839,0.87369,0.921419,0.0333317,0.853383,0.837856,0.389461,0.0188564,0.824023,0.895139,0.880305,0.0342698,0.847841,0.985579,0.899692,0.876714,0.773576,0.727459,0.937788,0.782642,0.0180173,0.724688,0.631379,0.112795,0.907467,0.88589,0.826023,0.517242,0.0561734,0.926092,0.0221842,0.539142,0.968719,0.0939163,0.018265,0.789108,0.423037,0.96924,0.738474,0.871489,0.0671467,0.938211,0.352904,0.980697,0.938686,0.0240191,0.78168,0.0543711,0.0411144,0.0279634,0.77656,0.407105,0.979782,0.790093,0.552665,0.014861,0.706365,0.899152,0.859449,0.0295609,0.952942,0.867985,0.908055,0.0377667,0.787708,0.886717,0.721789,0.927189,0.0361126,0.0484703,0.0834139,0.0346429,0.0279692,0.0320855,0.00856732,0.534595,0.920055,0.906293,0.0153841,0.756565,0.207418,0.0254258,0.971851,0.716495,0.876146,0.0500063,0.024831,0.0703855,0.06653,0.0496109
1.0,0.0471961,0.971332,0.0683219,0.949783,0.947025,0.913351,0.797735,0.0126626,0.0272113,0.0426501,0.951835,0.974392,0.867553,0.020621,0.376708,0.68509,0.921088,0.875917,0.863191,0.053757,0.715019,0.039533,0.866024,0.0255462,0.0102876,0.0536725,0.923163,0.78855,0.0225276,0.600469,0.0270977,0.946403,0.0589644,0.941793,0.0270854,0.0266959,0.00990785,0.0210453,0.904743,0.0497841,0.849151,0.879733,0.842528,0.560395,0.0247477,0.275077,0.836747,0.0185619,0.464875,0.0187432,0.569735,0.790369,0.653144,0.803189,0.878319,0.0463169,0.963872,0.0252037,0.113483,0.602832,0.174553,0.666662,0.0159965,0.0280649,0.0981956,0.0290923,0.842959,0.461445,0.21793,0.0998015,0.0255221,0.885119,0.872858,0.0237515,0.879107,0.922098,0.0402273,0.873045,0.86082,0.427319,0.0225455,0.915541,0.839318,0.915023,0.0567364,0.827208,0.986002,0.910303,0.859888,0.774645,0.683112,0.973688,0.806376,0.0208513,0.935989,0.657257,0.0312576,0.905683,0.868317,0.780735,0.615915,0.0758457,0.924276,0.0217098,0.541423,0.972054,0.0913778,0.0234996,0.835642,0.28771,0.965943,0.76117,0.879762,0.0689733,0.927344,0.334974,0.976499,0.967331,0.0446086,0.881189,0.0623068,0.0563179,0.0380377,0.787645,0.295194,0.976377,0.825729,0.572027,0.0262233,0.673089,0.888794,0.859993,0.0432705,0.949272,0.802135,0.860083,0.026115,0.792628,0.971702,0.756092,0.949372,0.0422113,0.0841185,0.0705784,0.0775149,0.0217396,0.0362869,0.00861513,0.616094,0.93903,0.883941,0.0267879,0.82657,0.212525,0.0404441,0.965433,0.723377,0.85284,0.0664097,0.0176241,0.0605053,0.0604896,0.0585736
1.0,0.0325047,0.95119,0.0860335,0.910552,0.929561,0.890863,0.753678,0.0108506,0.0245302,0.0572035,0.940275,0.935845,0.878436,0.0208682,0.411693,0.79532,0.890595,0.851687,0.889686,0.06191,0.706626,0.0360949,0.884721,0.040374,0.12109,0.0284026,0.94245,0.958791,0.0227737,0.603137,0.0288539,0.951307,0.0668008,0.910209,0.0236077,0.0312551,0.0112296,0.0351837,0.907516,0.193958,0.918658,0.900016,0.884811,0.543881,0.0215902,0.0869204,0.863167,0.0191128,0.493107,0.0176998,0.549756,0.781889,0.666402,0.792652,0.905119,0.0480018,0.942372,0.0315144,0.145516,0.576021,0.121659,0.674514,0.0170252,0.0404617,0.0964335,0.0307354,0.839535,0.470799,0.273233,0.130984,0.0393365,0.932029,0.952176,0.0240615,0.903971,0.931056,0.0373156,0.884876,0.851943,0.35741,0.0219549,0.844186,0.829431,0.910811,0.0526894,0.84867,0.982883,0.893725,0.885498,0.866178,0.793655,0.965172,0.826691,0.0336424,0.910206,0.648666,0.0211642,0.91618,0.901575,0.843218,0.576024,0.112709,0.890869,0.0206444,0.627869,0.966722,0.115354,0.0354694,0.763352,0.434864,0.955491,0.754472,0.883272,0.0727922,0.939296,0.268764,0.978799,0.965553,0.0474808,0.869123,0.0862629,0.0848356,0.0285947,0.842849,0.422342,0.977702,0.846798,0.592133,0.0238188,0.7231,0.9231,0.903619,0.0510188,0.941455,0.786658,0.895621,0.0572148,0.781309,0.952096,0.810496,0.946894,0.0809021,0.0726526,0.0261194,0.0940938,0.0432499,0.059477,0.0159611,0.624926,0.939939,0.882953,0.0189829,0.852423,0.226654,0.0325523,0.967876,0.771583,0.855419,0.075419,0.016549,0.0642288,0.0645287,0.102207
1.0,0.0249574,0.960825,0.0524082,0.88393,0.922443,0.928926,0.853394,0.00696575,0.0230158,0.0178742,0.940865,0.946406,0.925295,0.0147202,0.186386,0.88958,0.831883,0.825225,0.867712,0.0408052,0.81604,0.0277366,0.933159,0.0423883,0.0123814,0.0209073,0.914584,0.949374,0.0180534,0.712675,0.0162553,0.926655,0.103694,0.926164,0.0168008,0.0156788,0.0463738,0.0171027,0.915408,0.402644,0.904605,0.926108,0.928079,0.587622,0.0156508,0.267983,0.926151,0.0199748,0.301525,0.327011,0.60019,0.879027,0.727867,0.871252,0.860258,0.0430123,0.917258,0.0187769,0.120934,0.61217,0.0797661,0.730301,0.00995211,0.0137583,0.0985418,0.0172315,0.87281,0.702083,0.179039,0.151953,0.0233904,0.951499,0.934304,0.0172109,0.852702,0.929595,0.0266975,0.862961,0.884464,0.210042,0.0265597,0.901763,0.933373,0.9259,0.0357456,0.827746,0.980164,0.931516,0.919092,0.924819,0.787276,0.335786,0.725203,0.0148406,0.924336,0.695483,0.0225509,0.88175,0.937532,0.944396,0.559387,0.0713335,0.935452,0.0173723,0.518716,0.965168,0.0185778,0.0396225,0.726466,0.535576,0.942312,0.829331,0.901999,0.0313112,0.92625,0.262937,0.984142,0.976675,0.0270155,0.900974,0.0504734,0.0480565,0.0239221,0.786258,0.467985,0.98952,0.777013,0.39967,0.0142077,0.668917,0.845144,0.934926,0.0457435,0.955638,0.694421,0.896358,0.031262,0.749432,0.960073,0.827047,0.95603,0.0319495,0.0447966,0.00721973,0.0570567,0.0154254,0.0262993,0.223413,0.543421,0.962909,0.902816,0.014327,0.76736,0.258015,0.0334703,0.968029,0.790444,0.00439348,0.0771768,0.00669026,0.0521765,0.0773371,0.0770826
1.0,0.0683971,0.952637,0.0639712,0.909571,0.884178,0.865737,0.792598,0.0120351,0.0246526,0.0430263,0.93724,0.912951,0.895368,0.0177928,0.477173,0.688149,0.880277,0.869051,0.875926,0.0541996,0.697081,0.041101,0.915079,0.0254172,0.0530445,0.0249426,0.923327,0.95669,0.0223282,0.601579,0.0259504,0.945466,0.0784495,0.949513,0.0153516,0.0213991,0.0107278,0.0264259,0.903126,0.0371959,0.935247,0.910576,0.901107,0.50691,0.049068,0.22045,0.764183,0.0221569,0.414996,0.0202112,0.607029,0.778483,0.567165,0.83651,0.907041,0.0500511,0.930225,0.0205551,0.157567,0.478992,0.122719,0.740938,0.023523,0.0333876,0.0941847,0.0364248,0.873867,0.472291,0.127602,0.110284,0.0291433,0.900743,0.93269,0.0237783,0.896173,0.917477,0.0427515,0.906281,0.848382,0.476685,0.0246365,0.916544,0.847169,0.903547,0.049167,0.859728,0.984817,0.922248,0.900786,0.782053,0.797187,0.940736,0.843528,0.0594455,0.928949,0.570409,0.0314793,0.897242,0.885158,0.813129,0.655278,0.0682099,0.917934,0.0184624,0.567516,0.971167,0.0939477,0.0370169,0.747096,0.295868,0.961254,0.794052,0.91696,0.0896516,0.925897,0.211045,0.97877,0.972074,0.0380067,0.897026,0.0806946,0.0726438,0.0322251,0.817153,0.387594,0.977086,0.833969,0.582385,0.0218622,0.742038,0.923022,0.910399,0.0421877,0.938536,0.844631,0.874369,0.0412958,0.821426,0.971789,0.77945,0.937311,0.0704952,0.0607986,0.0293893,0.0845115,0.023132,0.0373786,0.0142569,0.688516,0.932502,0.906841,0.0232499,0.84829,0.18778,0.0294499,0.967926,0.79812,0.863402,0.0594474,0.0322168,0.0733406,0.0897136,0.0717377
1.0,0.0717129,0.959267,0.0621867,0.903406,0.954889,0.922185,0.84998,0.0101125,0.0193135,0.0209895,0.913465,0.950242,0.871141,0.0150623,0.450255,0.758362,0.877667,0.858274,0.861003,0.0312293,0.723968,0.0187911,0.880398,0.0175363,0.0161817,0.0251618,0.915357,0.754758,0.0537925,0.588464,0.0287436,0.945006,0.0571453,0.912326,0.0228404,0.031337,0.00662301,0.0212275,0.587548,0.14658,0.897263,0.891918,0.873641,0.652439,0.0302501,0.161479,0.880397,0.00938349,0.536121,0.0161624,0.43892,0.79491,0.643447,0.78015,0.883356,0.0255077,0.944064,0.0205399,0.0991947,0.6175,0.101691,0.695196,0.0153324,0.0287881,0.0656545,0.0247346,0.836371,0.512471,0.272198,0.13641,0.0229567,0.929923,0.937447,0.0196568,0.87167,0.924075,0.0457611,0.842189,0.862354,0.301351,0.0298664,0.804601,0.881773,0.889527,0.0406619,0.820777,0.98735,0.899766,0.881693,0.865603,0.678549,0.938205,0.80857,0.0185325,0.933953,0.660154,0.0469082,0.890502,0.891477,0.858628,0.585557,0.0485444,0.930777,0.0234214,0.612486,0.969692,0.07222,0.030738,0.581524,0.547845,0.962356,0.754791,0.889623,0.0707692,0.533023,0.277334,0.97704,0.976847,0.0306339,0.859067,0.0562475,0.0474906,0.0422636,0.783693,0.53986,0.983093,0.846746,0.598302,0.019507,0.651654,0.869554,0.873704,0.0304852,0.932251,0.87991,0.423668,0.0407158,0.774437,0.9486,0.786705,0.940519,0.0260383,0.0466461,0.119542,0.0395102,0.088751,0.0165868,0.169994,0.56231,0.917176,0.906716,0.0217793,0.846176,0.27091,0.0223295,0.963357,0.836579,0.838602,0.0309255,0.0763193,0.0496452,0.0424036,0.0510286
3.0,0.026775,0.958116,0.0927862,0.890026,0.921519,0.893681,0.717041,0.0105236,0.0229518,0.0770173,0.936768,0.940602,0.88547,0.0215296,0.386617,0.727557,0.870432,0.875961,0.872785,0.0543442,0.735127,0.041123,0.874972,0.037321,0.0900279,0.032659,0.93943,0.958702,0.025576,0.568356,0.0322032,0.948738,0.0728882,0.919267,0.0319024,0.0204035,0.00783111,0.0202769,0.897785,0.0404117,0.91711,0.883397,0.925855,0.346092,0.0309579,0.122787,0.838189,0.0211153,0.284449,0.0172682,0.5884,0.81386,0.45737,0.829124,0.888535,0.0943119,0.952937,0.0225144,0.15642,0.357106,0.123426,0.682981,0.019789,0.0302016,0.099596,0.0204569,0.841672,0.398985,0.184541,0.135505,0.0326662,0.927411,0.887705,0.0215313,0.868743,0.91667,0.0522547,0.888556,0.865486,0.403731,0.0269967,0.922509,0.821842,0.872776,0.0523078,0.838353,0.956259,0.90617,0.905992,0.85904,0.756826,0.969375,0.813382,0.0491475,0.910376,0.541112,0.0349736,0.896023,0.889284,0.798542,0.642654,0.0816173,0.902118,0.023729,0.603214,0.969009,0.133061,0.0433951,0.691447,0.33966,0.949748,0.805875,0.887063,0.0707051,0.942553,0.171593,0.979023,0.96755,0.0439184,0.880495,0.0700675,0.0476811,0.0273416,0.837716,0.365952,0.978907,0.842631,0.608089,0.0171262,0.719101,0.889013,0.903979,0.0539051,0.957155,0.84404,0.926939,0.0409701,0.803732,0.896235,0.82729,0.930808,0.108936,0.0759811,0.0732709,0.0900961,0.0232367,0.0270249,0.0115895,0.576697,0.942508,0.869215,0.0234364,0.830505,0.202681,0.0334132,0.967246,0.810801,0.865595,0.0472507,0.0845885,0.0560636,0.0904205,0.0766812
3.0,0.032108,0.952768,0.0550817,0.927578,0.921245,0.903193,0.753448,0.011316,0.0269591,0.0501436,0.944261,0.901834,0.875559,0.0192796,0.488922,0.765101,0.88975,0.85315,0.901691,0.0373639,0.737458,0.0199349,0.888465,0.0196944,0.0268599,0.0283196,0.957552,0.955179,0.0272326,0.65042,0.029079,0.94737,0.0490017,0.911442,0.026295,0.0275476,0.00327029,0.0386469,0.904313,0.043612,0.920043,0.878971,0.909805,0.476479,0.0281212,0.195052,0.862318,0.0104962,0.399664,0.0162965,0.651869,0.754729,0.69569,0.796441,0.881549,0.0525886,0.925095,0.0261308,0.136732,0.572056,0.126439,0.673682,0.0146946,0.170399,0.0635787,0.0237815,0.863166,0.34926,0.195304,0.0986905,0.0275855,0.918198,0.945932,0.0367288,0.858735,0.923435,0.0452827,0.882644,0.867671,0.413033,0.0251491,0.834274,0.887176,0.888131,0.0317177,0.81636,0.987394,0.913822,0.904419,0.879667,0.762862,0.957764,0.804622,0.0734925,0.880099,0.518162,0.0812372,0.880113,0.892489,0.871803,0.609143,0.0371371,0.921412,0.0157374,0.567039,0.963203,0.0707158,0.0323951,0.886145,0.433838,0.953289,0.729109,0.900372,0.0493861,0.922975,0.223888,0.977734,0.956091,0.0305343,0.866703,0.0525657,0.0488597,0.0321384,0.757304,0.31733,0.977476,0.783769,0.498328,0.0199612,0.692742,0.891188,0.897468,0.0355625,0.931934,0.803897,0.819098,0.0392491,0.781857,0.942528,0.78226,0.939734,0.0382068,0.050565,0.0550169,0.0337926,0.0250028,0.0329491,0.0115949,0.528379,0.931687,0.891165,0.02093,0.771766,0.256451,0.0207883,0.966882,0.724171,0.882506,0.0274984,0.0150747,0.0491723,0.0828312,0.0598388
3.0,0.0478327,0.935043,0.070217,0.917388,0.930567,0.917273,0.661163,0.011813,0.0371845,0.0735939,0.939781,0.929552,0.916631,0.0247838,0.353234,0.665447,0.882804,0.909564,0.914011,0.066689,0.806655,0.0372441,0.883061,0.033072,0.10309,0.0306812,0.94991,0.950097,0.0220869,0.630449,0.0279961,0.935294,0.0640291,0.915689,0.0333471,0.0246536,0.0305144,0.0265006,0.905069,0.116567,0.87606,0.910694,0.894713,0.227743,0.0290005,0.161856,0.786381,0.031365,0.121756,0.0182058,0.678036,0.906075,0.381503,0.813695,0.913716,0.0784078,0.949647,0.0348129,0.140371,0.2013,0.211689,0.726825,0.028581,0.0335165,0.124751,0.0355713,0.866116,0.382441,0.164273,0.113763,0.0296029,0.979342,0.921042,0.0215303,0.896788,0.907099,0.0365224,0.916032,0.895217,0.475757,0.0272422,0.935783,0.879885,0.937256,0.0632578,0.819696,0.985162,0.936446,0.881893,0.825346,0.818742,0.960714,0.838347,0.0300074,0.932764,0.356971,0.0426776,0.918503,0.921019,0.769495,0.633859,0.111484,0.927429,0.0279161,0.618723,0.951478,0.148959,0.0416583,0.737545,0.253497,0.963334,0.791702,0.931804,0.0803335,0.926468,0.256455,0.976685,0.963452,0.0488028,0.875216,0.0707448,0.0627797,0.0454354,0.859537,0.381242,0.979953,0.883774,0.620693,0.0212071,0.697595,0.940128,0.906411,0.0522202,0.930127,0.768197,0.889723,0.0451479,0.774995,0.963758,0.794072,0.932107,0.13129,0.0953043,0.0587162,0.0996331,0.0260678,0.0360717,0.0151407,0.673472,0.954633,0.894178,0.0230685,0.818769,0.202027,0.0332253,0.960888,0.808899,0.858816,0.0509724,0.0148797,0.0688126,0.0681744,0.0914097
