class,cg27413732,cg07804728,cg20716209,cg26864230,cg21946667,cg24046864,cg21051964,cg19212550,cg17590135,cg21948655,cg22407458,cg01338084,cg04500632,cg10462643,cg05415871,cg11693709,cg27009008,cg10334121,cg17492891,cg10678486,cg27349795,cg25141069,cg05835416,cg13590117,cg23099959,cg26996201,cg23018039,cg05714219,cg08957018,cg12624829,cg07676859,cg02061431,cg04704634,cg22052948,cg06475503,cg14862260,cg01248426,cg26916609,cg05634428,cg25986322,cg04875128,cg22641350,cg10150615,cg26154534,cg09545123,cg23843090,cg11354603,cg18764516,cg02515103,cg11851429,cg03760191,cg02825728,cg06359059,cg05241830,cg06804311,cg20488820,cg08185095,cg15004938,cg20416129,cg27627006,cg05482498,cg05115468,cg01970427,cg00656478,cg22850234,cg26333652,cg05419984,cg15094912,cg04992576,cg14640772,cg05212836,cg19722347,cg05497345,cg17371436,cg13969273,cg13956443,cg09278980,cg05070626,cg11969637,cg22209441,cg19958866,cg24800175,cg12698628,cg14332346,cg11826324,cg03068376,cg08327690,cg00855396,cg02000145,cg22867629,cg00949670,cg19998533,cg12559685,cg08118581,cg21492137,cg17208530,cg02558362,cg27138727,cg02255700,cg23668257,cg20578893,cg01918222,cg22541336,cg21375869,cg07871971,cg26435172,cg23008404,cg22498143,cg26362488,cg00985564,cg08642716,cg11323483,cg15879426,cg18020955,cg04475375,cg03087607,cg10599951,cg14992768,cg21149764,cg27237541,cg26614578,cg26820845,cg06490988,cg05886952,cg19747632
1.0,0.0567029,0.928568,0.0393463,0.0404874,0.664468,0.927147,0.925992,0.551231,0.939967,0.935801,0.181088,0.0199049,0.90876,0.949976,0.950644,0.849382,0.00881741,0.896856,0.0380325,0.057944,0.0190408,0.0148521,0.599863,0.93695,0.919809,0.0741341,0.947327,0.025478,0.0597884,0.0165015,0.0214615,0.154521,0.858302,0.218588,0.928306,0.907187,0.713567,0.957757,0.600447,0.904322,-0.000280317,0.956397,0.107518,0.210379,0.0885589,0.924252,0.232627,0.0155407,0.0236764,0.0402378,0.702333,0.867767,0.0244694,0.891587,0.946073,0.11949,0.246148,0.884155,0.880468,0.540617,0.15865,0.0192703,0.917175,0.937101,0.0507465,0.0642759,0.0479706,0.0319297,0.878404,0.0868456,0.0256604,0.93264,0.105387,0.0494245,0.0406074,0.943824,0.167308,0.127641,0.779136,0.802219,0.0583553,0.066361,0.0513728,0.021084,0.820917,0.118043,0.019754,0.934428,0.0252142,0.824264,0.0373059,0.578745,0.769325,0.913494,0.89184,0.817061,0.413354,0.0682678,0.102962,0.0494859,0.947178,0.53822,0.93576,0.305418,0.847694,0.580311,0.904611,0.0256811,0.056814,0.925829,0.847108,0.877186,0.966151,0.331136,0.164255,0.330237,0.918002,0.811338,0.919304,0.753403,0.0755906,0.0581685,0.142581,0.0112908,0.0625356
1.0,0.0618762,0.894744,0.066216,0.0206049,0.856644,0.907551,0.928525,0.839849,0.960063,0.901559,0.350945,0.0156824,0.925398,0.841595,0.772402,0.823293,0.00824971,0.858994,0.0420384,0.0547905,0.0146864,0.0165339,0.705569,0.900285,0.930586,0.0487681,0.928841,0.0268284,0.0540507,0.0152602,0.487741,0.152875,0.858058,0.469724,0.931402,0.90611,0.72785,0.962013,0.528405,0.898823,0.234897,0.751299,0.124115,0.135024,0.066804,0.896812,0.637459,0.0142182,0.0223648,0.0394866,0.859545,0.783888,0.0307377,0.883248,0.986182,0.125026,0.564265,0.846982,0.8772,0.27468,0.13082,0.0223199,0.934578,0.92074,0.0389986,0.652751,0.0662069,0.0341911,0.886541,0.134675,0.0218574,0.927961,0.128905,0.0238693,0.03741,0.93348,0.166642,0.0387353,0.74854,0.79061,0.0480673,0.0306853,0.197245,0.0220646,0.776825,0.0416422,0.0198089,0.920013,0.0176206,0.801252,0.0350039,0.56734,0.906003,0.908902,0.892472,0.813274,0.450923,0.0810508,0.0625485,0.0509835,0.928265,0.618474,0.924319,0.248418,0.906843,0.592843,0.863246,0.0292977,0.0744072,0.951861,0.884335,0.906109,0.960984,0.48602,0.104403,0.266254,0.938766,0.832859,0.924789,0.743774,0.0944846,0.0508443,0.0622009,0.00919771,0.0503048
1.0,0.0514136,0.907539,0.0296472,0.031574,0.800532,0.841927,0.825081,0.721287,0.971226,0.859847,0.406011,0.0231275,0.830754,0.821244,0.914614,0.751848,0.0162836,0.918074,0.029523,0.0382009,0.0344657,0.0185559,0.591117,0.965595,0.913324,0.0187812,0.913663,0.021213,0.0281245,0.0165398,0.582165,0.13306,0.824146,0.44352,0.938736,0.904865,0.682844,0.957334,0.6755,0.829758,0.430995,0.944548,0.110982,0.141021,0.0578244,0.866133,0.625474,0.0291232,0.0207831,0.0082735,0.816357,0.821905,0.020315,0.880029,0.98021,0.142413,0.377141,0.761301,0.876847,0.518335,0.171685,0.0295291,0.934984,0.873169,0.0159005,0.661406,0.0807325,0.0228699,0.864177,0.0779342,0.0373831,0.922002,0.0906973,0.0338637,0.0237284,0.917139,0.13015,0.0622466,0.746076,0.738793,0.0179379,0.187434,0.0313759,0.0033571,0.727813,0.0246725,0.0134626,0.890452,0.0227645,0.808997,0.0232268,0.549558,0.826771,0.895036,0.845588,0.801154,0.346395,0.0418817,0.0838853,0.0593061,0.916202,0.641956,0.874258,0.221629,0.840829,0.578854,0.921584,0.0811211,0.0204151,0.93961,0.834543,0.825678,0.96504,0.338274,0.0883421,0.254446,0.892603,0.821598,0.920711,0.68054,0.0260185,0.0498422,0.241636,0.0114979,0.0485249
1.0,0.0470876,0.897251,0.0621679,0.0208782,0.823244,0.925057,0.90902,0.815818,0.965317,0.897486,0.534512,0.0182147,0.917536,0.828905,0.977164,0.728781,0.00718617,0.929795,0.0291907,0.0758966,0.0292253,0.0190901,0.612187,0.97753,0.887581,0.0197211,0.943532,0.0307079,0.0310833,0.0161922,0.627372,0.110698,0.870332,0.551461,0.937559,0.922286,0.761981,0.880673,0.72191,0.868169,0.364125,0.975752,0.055146,0.302014,0.0533815,0.903066,0.805806,0.0191253,0.0171686,0.0206761,0.941001,0.739111,0.02238,0.912173,0.988517,0.149902,0.357354,0.772291,0.916311,0.445354,0.181898,0.0275317,0.926805,0.928866,0.0101512,0.722583,0.0855126,0.0189643,0.868084,0.0890641,0.0295719,0.879435,0.174062,0.0317615,0.018952,0.933763,0.199056,0.0522842,0.766426,0.820471,0.0205372,0.0367971,0.03574,0.0279146,0.784404,0.0267941,0.0190139,0.879058,0.107725,0.75964,0.0299408,0.529973,0.812066,0.945251,0.903386,0.826769,0.368355,0.044315,0.0616925,0.031462,0.946837,0.593557,0.914235,0.264984,0.857951,0.605157,0.88704,0.0432791,0.0258624,0.920926,0.873655,0.908782,0.959349,0.468651,0.0975707,0.260027,0.931739,0.838512,0.92263,0.68625,0.0388636,0.053445,0.248761,0.00926831,0.0381156
1.0,0.052525,0.910609,0.0274294,0.0196777,0.766109,0.855415,0.884287,0.703999,0.95167,0.877817,0.409364,0.0168765,0.893054,0.838709,0.926316,0.712836,0.0114168,0.886615,0.0271973,0.0453256,0.0195859,0.0165698,0.521396,0.91513,0.921807,0.025316,0.927767,0.0281617,0.0287473,0.0223226,0.603586,0.0570689,0.785956,0.538811,0.951906,0.941857,0.648953,0.956157,0.395286,0.805672,0.368824,0.942941,0.0482786,0.15269,0.0634742,0.861068,0.690921,0.0220922,0.0272753,0.0103101,0.790469,0.788784,0.018121,0.83096,0.982733,0.104494,0.413568,0.765276,0.881947,0.502359,0.132006,0.0271524,0.871573,0.851126,0.024286,0.67563,0.0547995,0.0220225,0.844046,0.0498255,0.0265247,0.919744,0.103564,0.0374954,0.0207738,0.885318,0.1476,0.0399089,0.737594,0.742901,0.0139649,0.0339143,0.0489179,0.00420483,0.786497,0.0356038,0.0176246,0.881217,0.0338319,0.728303,0.0212452,0.405592,0.810292,0.899888,0.79907,0.744033,0.370229,0.0344978,0.0648548,0.062436,0.924356,0.500172,0.873722,0.232151,0.819398,0.549804,0.912398,0.0358979,0.0271131,0.917357,0.800105,0.876564,0.967456,0.340094,0.0938864,0.24687,0.904992,0.750876,0.94185,0.660382,0.0384522,0.0813585,0.262806,0.0102539,0.031172
1.0,0.0486528,0.930113,0.0413532,0.0539266,0.703059,0.842899,0.918926,0.800266,0.425307,0.846932,0.494021,0.0208969,0.894787,0.777523,0.969348,0.737136,0.0162114,0.901984,0.0165034,0.029634,0.0320072,0.0169022,0.588112,0.963763,0.879528,0.0362238,0.929401,0.0249677,0.0144945,0.0253155,0.581432,0.06326,0.820229,0.465742,0.950488,0.868904,0.714642,0.889079,0.597592,0.796856,0.478502,0.956348,0.0561734,0.0802107,0.0346429,0.894102,0.663197,0.0211839,0.0257069,0.00764202,0.837473,0.782642,0.021359,0.837856,0.979782,0.0842375,0.490346,0.77656,0.858133,0.389461,0.0943631,0.0219541,0.918406,0.853383,0.126708,0.631379,0.0671467,0.026182,0.823062,0.0663992,0.0279634,0.914774,0.084224,0.0243978,0.0295389,0.880305,0.171423,0.0361126,0.789108,0.738474,0.0188564,0.278293,0.0451769,0.00536515,0.727459,0.0380931,0.0180173,0.824023,0.0330973,0.760202,0.0254258,0.552665,0.826023,0.876714,0.78168,0.787708,0.407105,0.0407823,0.0496109,0.0343157,0.84996,0.517242,0.88589,0.169336,0.773576,0.539142,0.87369,0.112795,0.0221842,0.926092,0.847841,0.864045,0.971851,0.423037,0.0502918,0.352904,0.921419,0.716495,0.542316,0.706365,0.0289835,0.0484703,0.293949,0.0142521,0.0342698
1.0,0.0683219,0.949783,0.0471961,0.0426501,0.68509,0.867553,0.947025,0.797735,0.971332,0.863191,0.376708,0.0272113,0.913351,0.875917,0.974392,0.715019,0.0126626,0.921088,0.039533,0.053757,0.0270977,0.020621,0.600469,0.923163,0.866024,0.0102876,0.951835,0.0536725,0.0255462,0.0225276,0.602832,0.0589644,0.803189,0.560395,0.946403,0.849151,0.666662,0.78855,0.569735,0.790369,0.464875,0.963872,0.0758457,0.275077,0.0775149,0.842528,0.653144,0.0237515,0.0270854,0.0185619,0.836747,0.806376,0.0247477,0.86082,0.976377,0.113483,0.461445,0.787645,0.878319,0.427319,0.174553,0.0266959,0.872858,0.873045,0.0280649,0.657257,0.0689733,0.0255221,0.842959,0.0981956,0.0380377,0.904743,0.0998015,0.0290923,0.0252037,0.915023,0.21793,0.0422113,0.835642,0.76117,0.0225455,0.0463169,0.0497841,0.00990785,0.683112,0.0282567,0.0208513,0.915541,0.0210453,0.799653,0.0404441,0.572027,0.780735,0.859888,0.881189,0.792628,0.295194,0.0339208,0.0585736,0.060691,0.885119,0.615915,0.868317,0.200998,0.774645,0.541423,0.879107,0.0312576,0.0217098,0.924276,0.827208,0.879733,0.965433,0.28771,0.0907477,0.334974,0.922098,0.723377,0.941793,0.673089,0.0476451,0.0841185,0.17486,0.0119616,0.0567364
1.0,0.0860335,0.910552,0.0325047,0.0572035,0.79532,0.878436,0.929561,0.753678,0.95119,0.889686,0.411693,0.0245302,0.890863,0.851687,0.935845,0.706626,0.0108506,0.890595,0.0360949,0.06191,0.0288539,0.0208682,0.603137,0.94245,0.884721,0.12109,0.940275,0.0284026,0.040374,0.0227737,0.576021,0.0668008,0.792652,0.543881,0.951307,0.918658,0.674514,0.958791,0.549756,0.781889,0.493107,0.942372,0.112709,0.0869204,0.0940938,0.884811,0.666402,0.0240615,0.0236077,0.0191128,0.863167,0.826691,0.0215902,0.851943,0.977702,0.145516,0.470799,0.842849,0.905119,0.35741,0.121659,0.0312551,0.952176,0.884876,0.0404617,0.648666,0.0727922,0.0393365,0.839535,0.0964335,0.0285947,0.907516,0.130984,0.0307354,0.0315144,0.910811,0.273233,0.0809021,0.763352,0.754472,0.0219549,0.0480018,0.193958,0.0112296,0.793655,0.0522689,0.0336424,0.844186,0.0351837,0.780878,0.0325523,0.592133,0.843218,0.885498,0.869123,0.781309,0.422342,0.0388257,0.102207,0.0774959,0.932029,0.576024,0.901575,0.212889,0.866178,0.627869,0.903971,0.0211642,0.0206444,0.890869,0.84867,0.900016,0.967876,0.434864,0.109486,0.268764,0.931056,0.771583,0.910209,0.7231,0.0577926,0.0726526,0.214342,0.011541,0.0526894
1.0,0.0524082,0.88393,0.0249574,0.0178742,0.88958,0.925295,0.922443,0.853394,0.960825,0.867712,0.186386,0.0230158,0.928926,0.825225,0.946406,0.81604,0.00696575,0.831883,0.0277366,0.0408052,0.0162553,0.0147202,0.712675,0.914584,0.933159,0.0123814,0.940865,0.0209073,0.0423883,0.0180534,0.61217,0.103694,0.871252,0.587622,0.926655,0.904605,0.730301,0.949374,0.60019,0.879027,0.301525,0.917258,0.0713335,0.267983,0.0570567,0.928079,0.727867,0.0172109,0.0168008,0.0199748,0.926151,0.725203,0.0156508,0.884464,0.98952,0.120934,0.702083,0.786258,0.860258,0.210042,0.0797661,0.0156788,0.934304,0.862961,0.0137583,0.695483,0.0313112,0.0233904,0.87281,0.0985418,0.0239221,0.915408,0.151953,0.0172315,0.0187769,0.9259,0.179039,0.0319495,0.726466,0.829331,0.0265597,0.0430123,0.402644,0.0463738,0.787276,0.0331131,0.0148406,0.901763,0.0171027,0.767468,0.0334703,0.39967,0.944396,0.919092,0.900974,0.749432,0.467985,0.0357126,0.0770826,0.0400318,0.951499,0.559387,0.937532,0.205378,0.924819,0.518716,0.852702,0.0225509,0.0173723,0.935452,0.827746,0.926108,0.968029,0.535576,0.104804,0.262937,0.929595,0.790444,0.926164,0.668917,0.0685969,0.0447966,0.0351011,0.0075671,0.0357456
1.0,0.0639712,0.909571,0.0683971,0.0430263,0.688149,0.895368,0.884178,0.792598,0.952637,0.875926,0.477173,0.0246526,0.865737,0.869051,0.912951,0.697081,0.0120351,0.880277,0.041101,0.0541996,0.0259504,0.0177928,0.601579,0.923327,0.915079,0.0530445,0.93724,0.0249426,0.0254172,0.0223282,0.478992,0.0784495,0.83651,0.50691,0.945466,0.935247,0.740938,0.95669,0.607029,0.778483,0.414996,0.930225,0.0682099,0.22045,0.0845115,0.901107,0.567165,0.0237783,0.0153516,0.0221569,0.764183,0.843528,0.049068,0.848382,0.977086,0.157567,0.472291,0.817153,0.907041,0.476685,0.122719,0.0213991,0.93269,0.906281,0.0333876,0.570409,0.0896516,0.0291433,0.873867,0.0941847,0.0322251,0.903126,0.110284,0.0364248,0.0205551,0.903547,0.127602,0.0704952,0.747096,0.794052,0.0246365,0.0500511,0.0371959,0.0107278,0.797187,0.0399938,0.0594455,0.916544,0.0264259,0.857844,0.0294499,0.582385,0.813129,0.900786,0.897026,0.821426,0.387594,0.045624,0.0717377,0.0612074,0.900743,0.655278,0.885158,0.153829,0.782053,0.567516,0.896173,0.0314793,0.0184624,0.917934,0.859728,0.910576,0.967926,0.295868,0.0877661,0.211045,0.917477,0.79812,0.949513,0.742038,0.0588799,0.0607986,0.226675,0.0127232,0.049167
1.0,0.0621867,0.903406,0.0717129,0.0209895,0.758362,0.871141,0.954889,0.84998,0.959267,0.861003,0.450255,0.0193135,0.922185,0.858274,0.950242,0.723968,0.0101125,0.877667,0.0187911,0.0312293,0.0287436,0.0150623,0.588464,0.915357,0.880398,0.0161817,0.913465,0.0251618,0.0175363,0.0537925,0.6175,0.0571453,0.78015,0.652439,0.945006,0.897263,0.695196,0.754758,0.43892,0.79491,0.536121,0.944064,0.0485444,0.161479,0.0395102,0.873641,0.643447,0.0196568,0.0228404,0.00938349,0.880397,0.80857,0.0302501,0.862354,0.983093,0.0991947,0.512471,0.783693,0.883356,0.301351,0.101691,0.031337,0.937447,0.842189,0.0287881,0.660154,0.0707692,0.0229567,0.836371,0.0656545,0.0422636,0.587548,0.13641,0.0247346,0.0205399,0.889527,0.272198,0.0260383,0.581524,0.754791,0.0298664,0.0255077,0.14658,0.00662301,0.678549,0.0385876,0.0185325,0.804601,0.0212275,0.82479,0.0223295,0.598302,0.858628,0.881693,0.859067,0.774437,0.53986,0.0390736,0.0510286,0.0694092,0.929923,0.585557,0.891477,0.203979,0.865603,0.612486,0.87167,0.0469082,0.0234214,0.930777,0.820777,0.891918,0.963357,0.547845,0.0581661,0.277334,0.924075,0.836579,0.912326,0.651654,0.0318229,0.0466461,0.177684,0.0223513,0.0406619
3.0,0.0927862,0.890026,0.026775,0.0770173,0.727557,0.88547,0.921519,0.717041,0.958116,0.872785,0.386617,0.0229518,0.893681,0.875961,0.940602,0.735127,0.0105236,0.870432,0.041123,0.0543442,0.0322032,0.0215296,0.568356,0.93943,0.874972,0.0900279,0.936768,0.032659,0.037321,0.025576,0.357106,0.0728882,0.829124,0.346092,0.948738,0.91711,0.682981,0.958702,0.5884,0.81386,0.284449,0.952937,0.0816173,0.122787,0.0900961,0.925855,0.45737,0.0215313,0.0319024,0.0211153,0.838189,0.813382,0.0309579,0.865486,0.978907,0.15642,0.398985,0.837716,0.888535,0.403731,0.123426,0.0204035,0.887705,0.888556,0.0302016,0.541112,0.0707051,0.0326662,0.841672,0.099596,0.0273416,0.897785,0.135505,0.0204569,0.0225144,0.872776,0.184541,0.108936,0.691447,0.805875,0.0269967,0.0943119,0.0404117,0.00783111,0.756826,0.051987,0.0491475,0.922509,0.0202769,0.789171,0.0334132,0.608089,0.798542,0.905992,0.880495,0.803732,0.365952,0.0453966,0.0766812,0.0668927,0.927411,0.642654,0.889284,0.235467,0.85904,0.603214,0.868743,0.0349736,0.023729,0.902118,0.838353,0.883397,0.967246,0.33966,0.112667,0.171593,0.91667,0.810801,0.919267,0.719101,0.0517802,0.0759811,0.248355,0.0128197,0.0523078
3.0,0.0550817,0.927578,0.032108,0.0501436,0.765101,0.875559,0.921245,0.753448,0.952768,0.901691,0.488922,0.0269591,0.903193,0.85315,0.901834,0.737458,0.011316,0.88975,0.0199349,0.0373639,0.029079,0.0192796,0.65042,0.957552,0.888465,0.0268599,0.944261,0.0283196,0.0196944,0.0272326,0.572056,0.0490017,0.796441,0.476479,0.94737,0.920043,0.673682,0.955179,0.651869,0.754729,0.399664,0.925095,0.0371371,0.195052,0.0337926,0.909805,0.69569,0.0367288,0.026295,0.0104962,0.862318,0.804622,0.0281212,0.867671,0.977476,0.136732,0.34926,0.757304,0.881549,0.413033,0.126439,0.0275476,0.945932,0.882644,0.170399,0.518162,0.0493861,0.0275855,0.863166,0.0635787,0.0321384,0.904313,0.0986905,0.0237815,0.0261308,0.888131,0.195304,0.0382068,0.886145,0.729109,0.0251491,0.0525886,0.043612,0.00327029,0.762862,0.044816,0.0734925,0.834274,0.0386469,0.770753,0.0207883,0.498328,0.871803,0.904419,0.866703,0.781857,0.31733,0.0369294,0.0598388,0.0514419,0.918198,0.609143,0.892489,0.184175,0.879667,0.567039,0.858735,0.0812372,0.0157374,0.921412,0.81636,0.878971,0.966882,0.433838,0.0691928,0.223888,0.923435,0.724171,0.911442,0.692742,0.0407718,0.050565,0.168583,0.0140472,0.0317177
3.0,0.070217,0.917388,0.0478327,0.0735939,0.665447,0.916631,0.930567,0.661163,0.935043,0.914011,0.353234,0.0371845,0.917273,0.909564,0.929552,0.806655,0.011813,0.882804,0.0372441,0.066689,0.0279961,0.0247838,0.630449,0.94991,0.883061,0.10309,0.939781,0.0306812,0.033072,0.0220869,0.2013,0.0640291,0.813695,0.227743,0.935294,0.87606,0.726825,0.950097,0.678036,0.906075,0.121756,0.949647,0.111484,0.161856,0.0996331,0.894713,0.381503,0.0215303,0.0333471,0.031365,0.786381,0.838347,0.0290005,0.895217,0.979953,0.140371,0.382441,0.859537,0.913716,0.475757,0.211689,0.0246536,0.921042,0.916032,0.0335165,0.356971,0.0803335,0.0296029,0.866116,0.124751,0.0454354,0.905069,0.113763,0.0355713,0.0348129,0.937256,0.164273,0.13129,0.737545,0.791702,0.0272422,0.0784078,0.116567,0.0305144,0.818742,0.117184,0.0300074,0.935783,0.0265006,0.868536,0.0332253,0.620693,0.769495,0.881893,0.875216,0.774995,0.381242,0.0559212,0.0914097,0.0603714,0.979342,0.633859,0.921019,0.291962,0.825346,0.618723,0.896788,0.0426776,0.0279161,0.927429,0.819696,0.910694,0.960888,0.253497,0.129954,0.256455,0.907099,0.808899,0.915689,0.697595,0.0779083,0.0953043,0.248451,0.0131512,0.0632578
3.0,0.0754961,0.910614,0.0332855,0.0742331,0.764889,0.855409,0.860238,0.76746,0.916612,0.892735,0.462958,0.0319973,0.879038,0.864272,0.913889,0.763886,0.0121385,0.899585,0.0322306,0.0582581,0.0229078,0.0238419,0.61354,0.95532,0.90178,0.0773075,0.938811,0.0311023,0.0384612,0.0316836,0.591296,0.0874642,0.821476,0.520646,0.944378,0.905009,0.648144,0.952013,0.665359,0.831773,0.410932,0.912859,0.0964052,0.145084,0.0743618,0.897837,0.487862,0.0267488,0.0307158,0.0268761,0.824243,0.819909,0.031353,0.836774,0.978066,0.184172,0.411628,0.849501,0.891372,0.469008,0.109788,0.0238394,0.919059,0.891237,0.0223631,0.614846,0.088899,0.0309692,0.882296,0.10728,0.0375842,0.899951,0.108726,0.0399985,0.0282689,0.894653,0.201327,0.0811147,0.725166,0.747769,0.0228781,0.0482333,0.0419006,0.035423,0.743081,0.0499083,0.0466629,0.915089,0.0278588,0.836621,0.03167,0.474372,0.872749,0.874139,0.904755,0.767631,0.329344,0.0573208,0.0725414,0.0576039,0.938175,0.688869,0.887154,0.228896,0.857076,0.578902,0.858379,0.0465769,0.0269579,0.908342,0.849587,0.889923,0.967177,0.36345,0.142438,0.294728,0.937456,0.773276,0.901553,0.721535,0.0761596,0.0707169,0.340512,0.0129793,0.0546368
3.0,0.0580876,0.910715,0.0544486,0.0507138,0.753431,0.85946,0.922904,0.677401,0.956901,0.882962,0.568819,0.0274472,0.908848,0.875316,0.958733,0.686531,0.0114769,0.898913,0.0301146,0.0397062,0.0354384,0.0216861,0.49339,0.962496,0.870987,0.013259,0.939607,0.0384429,0.0251047,0.0226357,0.677338,0.105347,0.818182,0.59421,0.932258,0.885246,0.624951,0.953649,0.608592,0.8321,0.532157,0.95714,0.0677261,0.138379,0.0499133,0.89191,0.77381,0.022549,0.0330427,0.0212045,0.923462,0.804026,0.0205211,0.82808,0.974004,0.132284,0.354945,0.776192,0.849845,0.387471,0.232386,0.0208527,0.928433,0.852728,0.0336858,0.741495,0.0633036,0.0319289,0.808593,0.103598,0.0393995,0.897485,0.127472,0.0329424,0.0349163,0.875295,0.334856,0.0388186,0.702976,0.679454,0.0272557,0.0482987,0.0394909,0.0340436,0.714781,0.0503866,0.296055,0.88178,0.0229804,0.833941,0.0303991,0.591053,0.800991,0.87568,0.846549,0.76932,0.330643,0.0461623,0.0652195,0.0512568,0.909525,0.576548,0.893392,0.242908,0.787756,0.522105,0.861976,0.259266,0.0174413,0.914306,0.842479,0.909705,0.968831,0.44233,0.108244,0.300892,0.928293,0.805623,0.917034,0.661815,0.0434234,0.0633718,0.236203,0.0159308,0.0453926
3.0,0.0752194,0.896363,0.0216538,0.0685659,0.78076,0.877908,0.926117,0.765795,0.939878,0.882387,0.42199,0.0172794,0.904053,0.82737,0.933898,0.699138,0.0112166,0.909501,0.0279163,0.0481299,0.0263143,0.0213964,0.628751,0.903982,0.907758,0.0153046,0.941559,0.0554874,0.0313567,0.0317052,0.5096,0.0898394,0.831939,0.500664,0.941508,0.927746,0.675203,0.95921,0.663685,0.821584,0.450288,0.941796,0.052685,0.307475,0.0681827,0.880909,0.652772,0.0274343,0.0178138,0.0136559,0.865366,0.709374,0.0214913,0.841877,0.980676,0.176682,0.363122,0.762094,0.838605,0.346578,0.159899,0.0235688,0.925874,0.854264,0.0168183,0.621089,0.0539367,0.0337777,0.846278,0.0499278,0.0307588,0.913185,0.087461,0.0225277,0.0230443,0.913689,0.309604,0.0334856,0.751484,0.716949,0.0285061,0.0849266,0.0445796,0.00996617,0.719044,0.0266565,0.130931,0.881207,0.0369131,0.78909,0.0296316,0.587638,0.887925,0.860503,0.860457,0.753991,0.310944,0.030102,0.0493465,0.0542898,0.929091,0.538763,0.895442,0.198267,0.878404,0.504405,0.881471,0.0543731,0.0154493,0.919797,0.789673,0.902728,0.964029,0.427149,0.0897,0.284652,0.892252,0.796262,0.926774,0.673909,0.0313634,0.0736596,0.167504,0.0111485,0.0340067
3.0,0.063761,0.895074,0.0510158,0.0593641,0.725378,0.847549,0.921561,0.775707,0.964497,0.891741,0.361293,0.0225251,0.879671,0.84434,0.962932,0.746929,0.0123367,0.900115,0.0397272,0.0473382,0.0318716,0.0185499,0.616677,0.908718,0.91116,0.110048,0.943381,0.0337732,0.0437996,0.0323178,0.521993,0.0701767,0.854108,0.551491,0.948668,0.845012,0.703795,0.979971,0.507533,0.844549,0.429701,0.931984,0.0810889,0.0900581,0.0752507,0.914232,0.63388,0.0237218,0.0459416,0.0260125,0.91347,0.840498,0.0379407,0.861732,0.978724,0.150236,0.478529,0.787227,0.878373,0.351794,0.162745,0.0212333,0.936704,0.886953,0.0172254,0.633315,0.0791088,0.0392923,0.835838,0.0893237,0.0313682,0.92768,0.128597,0.0408528,0.0270708,0.882813,0.202568,0.0860881,0.750234,0.702022,0.0187416,0.137088,0.0439575,0.0119792,0.779067,0.0488148,0.11924,0.92031,0.0310042,0.804942,0.0296617,0.428191,0.743916,0.919219,0.864531,0.843339,0.5045,0.0300201,0.149339,0.0597131,0.928494,0.595591,0.905363,0.200671,0.753005,0.587365,0.87151,0.0300112,0.0241844,0.906527,0.83918,0.88813,0.969379,0.347483,0.118033,0.247326,0.923255,0.769269,0.921785,0.748371,0.0595673,0.0776314,0.307356,0.000873339,0.05305
3.0,0.096428,0.917422,0.0396917,0.0546261,0.733091,0.870953,0.849037,0.710894,0.939502,0.877841,0.449913,0.0283612,0.903013,0.837597,0.921839,0.77759,0.00964609,0.899204,0.033232,0.0561119,0.0264343,0.0225273,0.615487,0.952517,0.91224,0.0722718,0.9304,0.0424245,0.0283623,0.0248875,0.55396,0.102443,0.845449,0.520655,0.944512,0.874862,0.683663,0.955019,0.663161,0.816268,0.386877,0.926275,0.0835532,0.0933123,0.0841831,0.90267,0.526725,0.0279259,0.0243108,0.0186756,0.823738,0.814408,0.024339,0.890639,0.974739,0.181573,0.395734,0.854245,0.872954,0.531494,0.0955192,0.0327242,0.91166,0.893458,0.0252758,0.608357,0.118737,0.0309934,0.874772,0.0981791,0.0372099,0.893575,0.126186,0.046268,0.0223168,0.912954,0.242014,0.0943762,0.707713,0.747205,0.0239546,0.0366021,0.0476174,0.00897066,0.737103,0.0452625,0.091204,0.931207,0.0245714,0.841862,0.0418237,0.487006,0.876867,0.881056,0.890632,0.838387,0.370522,0.0496291,0.0942405,0.0735037,0.927572,0.717207,0.906679,0.267229,0.817686,0.605154,0.875293,0.035002,0.0191129,0.940176,0.887639,0.887356,0.961668,0.383968,0.113401,0.258443,0.913335,0.820568,0.934173,0.726733,0.0433663,0.0743915,0.332931,0.0128659,0.053847
