class,cg05415871,cg07804728,cg06489728,cg22736354,cg04836492,cg13202751,cg02404636,cg13939055,cg20003638,cg00135497,cg04097388,cg02886806,cg05028639,cg13493426,cg21946667,cg18192222,cg03127558,cg18086664,cg14383422,cg10924085,cg15792367,cg12559685,cg14219896,cg22672359,cg07157058,cg06729093,cg23301740,cg12795947,cg13356175,cg18074954,cg22808692,cg11788523,cg24756378,cg05599106,cg19367176,cg19640789,cg11733430,cg06818047,cg02183025,cg10334121,cg11954230,cg16481556,cg12965202,cg00369443,cg00461685,cg00821186,cg06683177,cg07149267,cg25471715,cg03040554,cg14363146,cg09603381,cg08390760,cg08477640,cg13540805,cg10911354,cg03735012,cg07643912,cg10613684,cg04071270,cg12519676,cg25299750,cg25251562,cg21798667,cg08319417,cg17590135,cg01596963,cg27504738,cg09498007,cg16308533,cg22332266,cg12731868,cg23476885,cg21198531,cg00590036,cg26333652,cg14699765,cg12624829,cg12326244,cg18237551,cg21610439,cg22407458,cg21051964,cg10360139,cg21189611,cg02803914,cg08113526,cg08733933,cg04248312,cg17371014,cg08051310
-1.0,0.862354,0.915464,0.967402,0.362721,0.875222,0.42705,0.0333785,0.494358,0.796166,0.86195,0.889392,0.921329,0.899173,0.887327,0.759867,0.0322421,0.823218,0.0216435,0.544614,0.92561,0.342843,0.800098,0.943028,0.0368368,0.0240967,0.915968,0.924535,0.780683,0.233527,0.347206,0.982858,0.41533,0.666853,0.0865808,0.916743,0.988442,0.943343,0.856217,0.388178,0.892822,0.0251806,0.968107,0.927317,0.956181,0.806203,0.857255,0.0225168,0.931647,0.470883,0.870604,0.0147533,0.915252,0.0172015,0.92393,0.736982,0.680617,0.536175,0.369222,0.861153,0.812618,0.61075,0.310482,0.84757,0.0306854,0.983536,0.464329,0.51916,0.547338,0.179623,0.703136,0.0613414,0.902304,0.976638,0.0192905,0.160276,0.663507,0.816528,0.0231433,0.840789,0.283572,0.857904,0.382128,0.912944,0.933395,0.963809,0.419191,0.812603,0.526727,0.0536055,0.931846,0.0282077
-1.0,0.96642,0.916002,0.986557,0.308708,0.883971,0.461125,0.0250626,0.495407,0.825017,0.872481,0.820989,0.863524,0.943742,0.912327,0.809363,0.0298038,0.977482,0.0397138,0.586752,0.913246,0.38278,0.914336,0.959883,0.0268673,0.0214764,0.909659,0.913478,0.798904,0.235496,0.211882,0.983172,0.379495,0.821172,0.106238,0.908098,0.990041,0.937777,0.889973,0.478489,0.906435,0.0433189,0.965429,0.923508,0.972163,0.826343,0.86327,0.0290503,0.932716,0.387093,0.863118,0.0205189,0.916866,0.0241005,0.929068,0.772521,0.7108,0.54686,0.47123,0.828354,0.756827,0.678267,0.232153,0.66867,0.032697,0.978818,0.937189,0.589681,0.490392,0.085359,0.933818,0.059883,0.878122,0.978265,0.0197588,0.150915,0.628058,0.812744,0.026365,0.881207,0.307403,0.884841,0.320358,0.918828,0.906091,0.945813,0.428262,0.844518,0.53766,0.0322599,0.599741,0.023322
-1.0,0.962448,0.889997,0.975001,0.357563,0.877004,0.436188,0.0222138,0.525267,0.775502,0.874266,0.847785,0.900797,0.944598,0.915207,0.804986,0.029428,0.909454,0.026266,0.43795,0.427924,0.356581,0.861919,0.952812,0.0327021,0.0193453,0.912862,0.928495,0.792647,0.235882,0.296657,0.982854,0.365051,0.726119,0.070086,0.938053,0.988365,0.955491,0.84941,0.498735,0.887384,0.0253691,0.980519,0.892457,0.968824,0.772543,0.877118,0.0166752,0.93588,0.47971,0.916957,0.0175841,0.905259,0.0156493,0.935938,0.714557,0.643911,0.480082,0.406428,0.890905,0.72994,0.606003,0.326225,0.823945,0.0308287,0.983525,0.950686,0.504137,0.601752,0.114623,0.781792,0.064439,0.900068,0.856302,0.0230603,0.176496,0.615995,0.829225,0.0213908,0.792177,0.265436,0.862831,0.38655,0.940358,0.931976,0.918961,0.399622,0.856215,0.586828,0.0358916,0.94413,0.0238357
-1.0,0.95472,0.936941,0.964848,0.366288,0.876836,0.475452,0.0340752,0.412533,0.706152,0.777695,0.894516,0.903367,0.935386,0.924402,0.746628,0.0330739,0.964102,0.0206631,0.471814,0.438824,0.407987,0.86894,0.95144,0.0347674,0.0262014,0.917793,0.932552,0.723032,0.279724,0.334517,0.984701,0.279639,0.79759,0.0749435,0.956377,0.98621,0.932197,0.817911,0.464448,0.821778,0.0262833,0.975796,0.890233,0.966644,0.741398,0.760529,0.0209293,0.907235,0.47207,0.868087,0.0107095,0.84144,0.0132486,0.933689,0.676292,0.640834,0.497531,0.284485,0.900677,0.694193,0.530794,0.302522,0.831146,0.0268965,0.972477,0.933137,0.529072,0.694917,0.114176,0.935811,0.0420406,0.859638,0.98212,0.0251428,0.186052,0.623326,0.784265,0.0211612,0.741889,0.226677,0.843965,0.357588,0.956243,0.936259,0.887058,0.408976,0.824872,0.540062,0.0293295,0.930065,0.0225459
-1.0,0.955936,0.911645,0.977297,0.368043,0.896431,0.488113,0.0353955,0.548346,0.883264,0.841878,0.832168,0.895412,0.864859,0.851917,0.776326,0.0647655,0.94697,0.0258605,0.533232,0.924991,0.308811,0.916834,0.945258,0.0295732,0.0342637,0.923647,0.943704,0.751163,0.189308,0.41698,0.983855,0.448352,0.750547,0.0806185,0.940876,0.987393,0.935055,0.922703,0.471265,0.885151,0.0221581,0.97627,0.915138,0.978062,0.812604,0.866356,0.0334789,0.920829,0.562458,0.870964,0.0146911,0.880167,0.0161347,0.935053,0.726117,0.675656,0.6505,0.517759,0.81811,0.853733,0.602691,0.509478,0.857631,0.0293502,0.92864,0.948236,0.587824,0.493794,0.132581,0.957809,0.0837367,0.848646,0.978574,0.0183512,0.149724,0.70938,0.81701,0.0301507,0.79709,0.367602,0.886279,0.543851,0.92937,0.944814,0.962979,0.568754,0.849837,0.548129,0.0243282,0.929631,0.0224443
-1.0,0.925393,0.905545,0.97762,0.414165,0.881701,0.473268,0.0331631,0.62045,0.877856,0.832539,0.801604,0.906902,0.905436,0.915961,0.78816,0.0361608,0.933757,0.029259,0.535074,0.921794,0.335016,0.879343,0.951205,0.0300071,0.0264716,0.923998,0.936117,0.750136,0.240629,0.372231,0.984131,0.441831,0.789504,0.0778991,0.920233,0.987154,0.939642,0.919977,0.433971,0.90411,0.0270466,0.979744,0.9235,0.975221,0.843679,0.850482,0.0144335,0.9495,0.476699,0.891909,0.0169868,0.920582,0.0189446,0.956525,0.770659,0.731777,0.572455,0.529353,0.839925,0.838609,0.767317,0.455977,0.911925,0.0337144,0.981371,0.974473,0.564432,0.636901,0.107478,0.895369,0.0463082,0.887321,0.980191,0.0318965,0.191339,0.670524,0.820651,0.0242703,0.903521,0.263183,0.862441,0.514697,0.932455,0.683007,0.968173,0.490306,0.843811,0.53906,0.0395886,0.937338,0.0209732
-1.0,0.963765,0.922374,0.976734,0.343202,0.890637,0.440178,0.0306571,0.465655,0.826157,0.881823,0.860577,0.904839,0.908364,0.90116,0.776027,0.0365638,0.93673,0.030656,0.505372,0.936556,0.363454,0.893232,0.954073,0.0287808,0.0220922,0.922352,0.931306,0.757636,0.307412,0.330187,0.981993,0.363489,0.748897,0.082759,0.904512,0.959298,0.934865,0.878533,0.469906,0.901591,0.0392813,0.982418,0.923056,0.975667,0.754855,0.858342,0.0182056,0.95459,0.462364,0.883668,0.0135429,0.891758,0.0155982,0.936004,0.74113,0.660674,0.529872,0.415835,0.873155,0.774491,0.695086,0.30782,0.83857,0.0304423,0.970709,0.954704,0.574708,0.610788,0.131662,0.91772,0.084142,0.918378,0.980424,0.0226156,0.197272,0.645233,0.823409,0.0219151,0.860464,0.314048,0.868718,0.373823,0.959546,0.940401,0.953599,0.345797,0.830253,0.571764,0.0713283,0.950754,0.0213488
-1.0,0.948969,0.907311,0.976595,0.256679,0.873059,0.493616,0.0361221,0.565418,0.802436,0.887017,0.872325,0.871948,0.946995,0.947922,0.817956,0.0337993,0.93956,0.0254874,0.578215,0.924776,0.340069,0.883841,0.953298,0.0327273,0.0177516,0.881472,0.93536,0.745622,0.202465,0.312676,0.979851,0.372165,0.78119,0.0957513,0.917392,0.988217,0.916812,0.837176,0.497437,0.904986,0.0313491,0.983199,0.919875,0.973377,0.829265,0.904499,0.0164441,0.931301,0.419695,0.881528,0.0141742,0.927453,0.0171445,0.950454,0.736259,0.705492,0.588067,0.424447,0.773281,0.830892,0.641285,0.286729,0.88768,0.0282029,0.981613,0.945489,0.50713,0.484958,0.129448,0.93974,0.0410443,0.853987,0.977098,0.0278668,0.16134,0.676021,0.831754,0.0221016,0.75512,0.306777,0.886704,0.318139,0.920845,0.92604,0.945895,0.45709,0.848072,0.543844,0.0341204,0.940764,0.0223875
-1.0,0.962531,0.880144,0.976072,0.33342,0.894198,0.480638,0.0230008,0.577557,0.88269,0.80404,0.88882,0.918951,0.933135,0.847964,0.816225,0.112469,0.944952,0.0398145,0.685275,0.908881,0.272574,0.922022,0.953952,0.0246035,0.0185315,0.898785,0.923625,0.815971,0.198853,0.380818,0.983901,0.385323,0.754829,0.0925098,0.907723,0.989007,0.933817,0.883463,0.462065,0.889888,0.0318894,0.978776,0.923386,0.973841,0.843866,0.845702,0.0188143,0.939969,0.395066,0.884628,0.0119363,0.920648,0.0169902,0.930502,0.731102,0.653922,0.571658,0.422513,0.857388,0.814158,0.641098,0.415113,0.849865,0.0367963,0.979859,0.945677,0.625251,0.50277,0.0948334,0.948149,0.0290454,0.868358,0.979426,0.0215163,0.164946,0.708684,0.842969,0.0799151,0.851278,0.324568,0.891549,0.4657,0.952746,0.927113,0.959378,0.410668,0.828052,0.492521,0.0180415,0.945522,0.0237589
-1.0,0.971905,0.917557,0.974473,0.387435,0.869389,0.504384,0.0185862,0.464884,0.742606,0.881663,0.819278,0.891106,0.905207,0.920415,0.789893,0.0271924,0.943308,0.0244198,0.454784,0.88593,0.394237,0.884377,0.949318,0.0341712,0.022975,0.932764,0.9458,0.798241,0.268202,0.372937,0.984295,0.394872,0.614607,0.0693629,0.906562,0.98809,0.952444,0.893115,0.437217,0.873188,0.0437975,0.971072,0.900425,0.968546,0.741421,0.839117,0.012897,0.913169,0.4626,0.874683,0.0194694,0.908133,0.0202382,0.915439,0.757377,0.658865,0.565684,0.383479,0.890813,0.786513,0.618945,0.281158,0.861772,0.036493,0.974374,0.922293,0.554527,0.508757,0.143491,0.925998,0.0658696,0.88762,0.980277,0.0208629,0.192034,0.685275,0.809386,0.0184251,0.835528,0.348841,0.854368,0.346281,0.922731,0.931347,0.919117,0.409629,0.790555,0.559429,0.0266355,0.94773,0.0239139
-1.0,0.955546,0.928709,0.974005,0.36988,0.876422,0.497311,0.0389454,0.501491,0.766239,0.86333,0.879928,0.906691,0.938499,0.91141,0.778642,0.0270513,0.916745,0.0290976,0.504134,0.90515,0.362772,0.820957,0.950486,0.0389936,0.0216993,0.921791,0.915931,0.744144,0.27351,0.441465,0.983141,0.41483,0.62603,0.101958,0.898611,0.985561,0.930972,0.869606,0.484109,0.861426,0.0314417,0.974154,0.913131,0.971846,0.784163,0.877281,0.0220784,0.917544,0.525239,0.888142,0.0163364,0.90537,0.0590905,0.92051,0.729373,0.683558,0.559407,0.42562,0.887746,0.803902,0.656821,0.360694,0.870572,0.0390586,0.980236,0.472173,0.555672,0.609146,0.212805,0.827861,0.0385966,0.890061,0.988962,0.0236801,0.184663,0.646375,0.79901,0.0187783,0.845209,0.342154,0.882331,0.426198,0.928623,0.937683,0.954251,0.470412,0.846391,0.604034,0.0546285,0.930546,0.0300572
-1.0,0.94735,0.928224,0.975517,0.33632,0.858824,0.4665,0.0288956,0.479823,0.820661,0.856606,0.818017,0.888259,0.931955,0.907318,0.797856,0.0291058,0.951861,0.0241736,0.58464,0.930614,0.294482,0.908906,0.954922,0.0316728,0.0198553,0.914036,0.92856,0.791793,0.198722,0.196687,0.869246,0.379187,0.695121,0.0727555,0.917046,0.987205,0.939076,0.909138,0.48782,0.920552,0.0356512,0.977523,0.908202,0.976102,0.800957,0.894471,0.0193135,0.936471,0.468535,0.822764,0.0183149,0.909881,0.0171779,0.919469,0.743101,0.672771,0.591027,0.490462,0.830156,0.816264,0.537242,0.308466,0.6441,0.0325363,0.986288,0.951601,0.548529,0.591479,0.110942,0.933173,0.0555326,0.899136,0.98013,0.0296425,0.173479,0.648273,0.830557,0.0288736,0.869786,0.289288,0.898316,0.375312,0.947176,0.933483,0.957758,0.442982,0.794469,0.513376,0.0309486,0.936466,0.0223038
-1.0,0.974442,0.91446,0.974135,0.324494,0.859012,0.518253,0.290313,0.545164,0.803282,0.893198,0.898858,0.873154,0.920885,0.93953,0.833389,0.0322146,0.944287,0.030033,0.647679,0.87814,0.333834,0.927951,0.954994,0.0349315,0.113986,0.907489,0.916323,0.788077,0.170314,0.40684,0.927305,0.45616,0.744013,0.0694382,0.867675,0.987395,0.930553,0.861433,0.464263,0.89134,0.0338595,0.975074,0.913192,0.968703,0.738207,0.849803,0.022225,0.921671,0.401913,0.902332,0.0167765,0.936002,0.0157118,0.928986,0.7496,0.670094,0.585269,0.433251,0.883536,0.830155,0.694796,0.390157,0.858014,0.0347812,0.982813,0.943882,0.579184,0.435729,0.0934962,0.965457,0.0270949,0.881414,0.977404,0.0300643,0.165929,0.655198,0.802263,0.025074,0.883479,0.335957,0.869867,0.439478,0.959229,0.850271,0.945909,0.424705,0.809254,0.54782,0.0651609,0.941704,0.0252013
-1.0,0.977173,0.911061,0.972775,0.372325,0.889041,0.50147,0.0415452,0.553311,0.846838,0.888738,0.90399,0.884789,0.938896,0.900087,0.812451,0.0369181,0.946302,0.032414,0.557223,0.896768,0.354149,0.911046,0.952784,0.0384134,0.0275671,0.932278,0.931423,0.712979,0.217627,0.380283,0.982853,0.432119,0.779571,0.0874067,0.879591,0.988438,0.920198,0.880017,0.442256,0.867154,0.0419761,0.97302,0.891918,0.97517,0.789448,0.873498,0.0198536,0.954852,0.481453,0.83307,0.0227601,0.933473,0.0290267,0.935135,0.717436,0.666946,0.608896,0.370482,0.860389,0.818067,0.745551,0.284215,0.898004,0.0236897,0.982357,0.502263,0.677777,0.499518,0.154115,0.956526,0.0233963,0.881049,0.975612,0.0227963,0.176473,0.654332,0.819624,0.0254782,0.783111,0.407345,0.885543,0.327048,0.932842,0.930766,0.941929,0.446348,0.815251,0.528359,0.0551509,0.604634,0.0258928
-1.0,0.97009,0.904773,0.929589,0.360288,0.85052,0.474659,0.0430031,0.505077,0.831743,0.887683,0.859036,0.906005,0.917225,0.915406,0.7899,0.0277008,0.942874,0.0245019,0.538047,0.893701,0.427804,0.901758,0.950555,0.0370347,0.0225188,0.905979,0.935564,0.771752,0.209608,0.366082,0.989338,0.427021,0.685377,0.0608877,0.844817,0.992205,0.932276,0.886638,0.417406,0.855388,0.0372008,0.969444,0.916703,0.966655,0.798502,0.909633,0.0193748,0.927008,0.540702,0.853428,0.0182577,0.918132,0.017549,0.906371,0.737695,0.700132,0.528759,0.373117,0.8438,0.831776,0.725304,0.289962,0.709255,0.028945,0.982592,0.906923,0.529391,0.498749,0.110027,0.869736,0.0686116,0.853404,0.932129,0.0264305,0.150547,0.655216,0.797313,0.0229738,0.854645,0.390223,0.865511,0.329635,0.94082,0.92345,0.959492,0.428515,0.804579,0.60953,0.0814544,0.925812,0.0312136
-1.0,0.97251,0.909561,0.974444,0.364294,0.86006,0.503977,0.0154935,0.590129,0.797361,0.836181,0.808296,0.911876,0.941703,0.938365,0.781381,0.0241356,0.94882,0.0271224,0.596189,0.907487,0.390925,0.919528,0.936608,0.0401572,0.0259756,0.904324,0.927922,0.809791,0.241248,0.48108,0.981946,0.447685,0.833297,0.0696536,0.884597,0.986589,0.936082,0.915265,0.464244,0.864598,0.0378232,0.978056,0.903317,0.974678,0.777737,0.835853,0.0221276,0.918175,0.464412,0.858994,0.0198459,0.92379,0.0719889,0.933609,0.724574,0.671789,0.555812,0.487856,0.873298,0.780135,0.609206,0.383519,0.868911,0.0321023,0.976831,0.966488,0.58895,0.596576,0.166721,0.921843,0.0303834,0.847094,0.977685,0.0302644,0.177153,0.650293,0.817769,0.0271903,0.865663,0.278802,0.892105,0.428805,0.948568,0.938022,0.93942,0.549692,0.838163,0.618806,0.0611154,0.947688,0.0285638
-1.0,0.953661,0.91035,0.968824,0.388241,0.87471,0.514513,0.0214553,0.542644,0.730806,0.888349,0.874056,0.895338,0.955537,0.908905,0.768866,0.0294663,0.94433,0.027187,0.536248,0.899779,0.384652,0.876207,0.951445,0.0262921,0.0273373,0.907646,0.922554,0.864876,0.19733,0.260883,0.984149,0.455831,0.73334,0.0801341,0.918801,0.960622,0.931624,0.90164,0.521699,0.873308,0.0182938,0.976394,0.902715,0.970118,0.753404,0.843853,0.0172512,0.905714,0.481087,0.838841,0.0171565,0.922783,0.0178275,0.911854,0.750056,0.730739,0.554515,0.443456,0.85639,0.79319,0.609855,0.349803,0.893987,0.0299004,0.974341,0.971693,0.555235,0.432803,0.0980383,0.890623,0.0494788,0.893263,0.980399,0.0222003,0.173971,0.634665,0.840011,0.0223924,0.849666,0.29517,0.874745,0.396303,0.946302,0.924414,0.950629,0.530166,0.836297,0.593143,0.0267561,0.933591,0.0300672
-1.0,0.922317,0.923627,0.976092,0.387613,0.890865,0.474851,0.0170319,0.484621,0.846253,0.909928,0.88322,0.884554,0.942795,0.902865,0.800322,0.0520885,0.949751,0.0266458,0.633081,0.928037,0.330434,0.907777,0.953707,0.0283449,0.0230759,0.940385,0.933461,0.819309,0.262078,0.199458,0.982943,0.418861,0.79352,0.0867725,0.922929,0.984463,0.942271,0.894207,0.559722,0.878239,0.0463528,0.982768,0.896747,0.970999,0.820726,0.879875,0.023789,0.94058,0.482888,0.866809,0.0135904,0.928737,0.0182422,0.948295,0.768337,0.711015,0.56637,0.446997,0.905229,0.837874,0.762554,0.42079,0.724655,0.0351966,0.982676,0.967254,0.561136,0.525074,0.138104,0.959155,0.0468811,0.890491,0.979979,0.0236366,0.161771,0.667217,0.835185,0.0359123,0.881648,0.227438,0.875246,0.479459,0.95297,0.932478,0.953451,0.44514,0.854388,0.507083,0.069475,0.946355,0.0239317
-1.0,0.942543,0.911836,0.971984,0.391685,0.901616,0.442946,0.0243977,0.535198,0.795042,0.778857,0.898867,0.907219,0.923623,0.843495,0.778454,0.0212288,0.937473,0.0230152,0.470395,0.914165,0.346566,0.839249,0.948253,0.0271417,0.0199988,0.916778,0.950616,0.796066,0.255959,0.371454,0.975593,0.43433,0.666914,0.105122,0.922095,0.987943,0.945196,0.906325,0.503497,0.860375,0.0296518,0.977923,0.912462,0.982921,0.796749,0.894678,0.0213861,0.916812,0.522392,0.866085,0.0108117,0.92331,0.0187418,0.940706,0.727034,0.704913,0.516079,0.459851,0.862888,0.761971,0.640155,0.377692,0.840134,0.0355113,0.974217,0.940077,0.58636,0.533975,0.107154,0.869489,0.0270713,0.798831,0.975977,0.0226454,0.216856,0.665651,0.823384,0.02781,0.894089,0.298655,0.883004,0.466897,0.898562,0.935467,0.955814,0.48965,0.82928,0.555454,0.0244461,0.935897,0.0248714
-1.0,0.69516,0.602575,0.972714,0.300076,0.883428,0.206915,0.0338906,0.295824,0.608156,0.559815,0.818147,0.590073,0.948863,0.610971,0.77706,0.0664827,0.811567,0.0301028,-0.0155275,0.908885,0.432431,0.843845,0.949107,0.0318039,0.0200676,0.930177,0.931257,0.740291,0.541394,0.0968568,0.971777,0.140601,0.386765,0.108741,0.943327,0.964027,0.936678,0.8605,0.431656,0.371389,0.0360204,0.984925,0.878856,0.978138,0.5485,0.886979,0.0171739,0.930356,0.534755,0.815187,0.0137747,0.680671,0.0262996,0.938987,0.415358,0.727262,0.072667,0.0449363,0.879067,0.609732,0.263574,0.120406,0.725704,0.0347683,0.867479,0.959822,0.359141,0.812707,0.158175,0.951805,0.0917214,0.892964,0.95354,0.0246293,0.175054,0.40945,0.858802,0.0649845,0.831532,0.156041,0.574608,0.196647,0.80403,0.770545,0.884048,0.181959,0.848426,0.696816,0.02316,0.948239,0.0210741
-1.0,0.974293,0.903094,0.973355,0.385998,0.872616,0.530188,0.0235842,0.529154,0.828189,0.885565,0.831848,0.878982,0.946606,0.92936,0.821871,0.0389517,0.957937,0.0336366,0.608339,0.933634,0.339273,0.922772,0.950914,0.0256153,0.0195673,0.897861,0.931709,0.819805,0.210701,0.393373,0.981776,0.441918,0.700792,0.111253,0.920362,0.987123,0.93477,0.945841,0.502882,0.88605,0.0402204,0.981376,0.922653,0.976754,0.835718,0.854317,0.0258861,0.915818,0.436536,0.878234,0.0153244,0.931234,0.0187202,0.944916,0.769965,0.683693,0.572078,0.482751,0.835288,0.848179,0.750503,0.407574,0.695398,0.0269245,0.974313,0.946057,0.603589,0.458518,0.15987,0.94395,0.0294211,0.879998,0.979544,0.0223517,0.165199,0.687695,0.839099,0.0279826,0.854222,0.310916,0.880811,0.448126,0.949182,0.932408,0.95383,0.516722,0.818035,0.561978,0.0352145,0.943065,0.0262071
-1.0,0.929526,0.88811,0.977602,0.429089,0.885294,0.599954,0.029581,0.657262,0.840149,0.881511,0.838008,0.917435,0.931811,0.79761,0.845422,0.02588,0.918778,0.151284,0.607145,0.909727,0.241214,0.916239,0.945977,0.0385279,0.0222534,0.908435,0.926671,0.690453,0.195603,0.433725,0.987131,0.542055,0.594971,0.056898,0.923676,0.985482,0.924494,0.931547,0.527441,0.900011,0.0332842,0.975865,0.911575,0.959949,0.82084,0.889604,0.021432,0.950213,0.494713,0.847217,0.0114522,0.92949,0.0163515,0.93767,0.758523,0.672456,0.590613,0.506953,0.854044,0.867065,0.868525,0.488037,0.899641,0.0277848,0.97284,0.954912,0.575628,0.465325,0.115891,0.972865,0.0562218,0.895567,0.982643,0.0249921,0.168181,0.666621,0.828571,0.0216738,0.863867,0.442088,0.885234,0.5077,0.955332,0.551555,0.951749,0.489887,0.809433,0.614664,0.0662657,0.921699,0.0229651
-1.0,0.949824,0.911111,0.978392,0.449951,0.915271,0.561134,0.0238835,0.577413,0.841537,0.873781,0.914632,0.87621,0.936901,0.893105,0.827963,0.0255605,0.964937,0.0256989,0.556754,0.896375,0.278959,0.887269,0.952875,0.0333712,0.0192681,0.917924,0.946173,0.848683,0.295897,0.439156,0.986084,0.504873,0.661659,0.12039,0.898479,0.988429,0.948657,0.943345,0.5105,0.891212,0.030112,0.98066,0.917619,0.97826,0.830522,0.9151,0.0253397,0.915892,0.502313,0.878138,0.0113985,0.911236,0.0148326,0.949975,0.757128,0.709991,0.559843,0.519822,0.868311,0.862441,0.762321,0.461052,0.879155,0.0302077,0.977992,0.958308,0.597805,0.728892,0.166608,0.983407,0.0757441,0.873399,0.981238,0.0239102,0.203745,0.671828,0.804755,0.0232828,0.889814,0.360797,0.863155,0.520256,0.946413,0.945659,0.967644,0.476446,0.826123,0.575935,0.0680497,0.936053,0.0211296
-1.0,0.967451,0.907194,0.975203,0.435924,0.854488,0.484034,0.0276444,0.627882,0.853604,0.855836,0.853673,0.904019,0.946912,0.86842,0.819218,0.0241908,0.944252,0.0255963,0.613171,0.903447,0.325798,0.860686,0.953916,0.0245391,0.0244785,0.92515,0.941768,0.811506,0.249971,0.446583,0.985146,0.443689,0.730194,0.0902159,0.83249,0.981938,0.936199,0.889393,0.459263,0.894416,0.0216223,0.974865,0.924673,0.949716,0.797512,0.833023,0.0211113,0.934504,0.532846,0.857449,0.0142273,0.938699,0.026739,0.935181,0.770859,0.690086,0.57142,0.439768,0.884507,0.794327,0.76705,0.451683,0.86712,0.0319249,0.976559,0.919236,0.571127,0.637938,0.160576,0.972359,0.139544,0.849497,0.978716,0.0211394,0.194944,0.719049,0.799497,0.0228856,0.808032,0.352246,0.881322,0.471864,0.948539,0.933608,0.950646,0.491454,0.779691,0.552186,0.0756922,0.926822,0.0279656
-1.0,0.97193,0.923272,0.979753,0.397629,0.853562,0.580568,0.0241099,0.50942,0.85888,0.892219,0.885086,0.823907,0.949114,0.883791,0.81066,0.0213593,0.95418,0.0184808,0.702574,0.886988,0.271102,0.918878,0.951408,0.0280814,0.0203374,0.925621,0.943275,0.864356,0.161879,0.499546,0.948311,0.471177,0.796574,0.0766065,0.90301,0.989884,0.922852,0.906881,0.515665,0.892313,0.0458316,0.978335,0.918855,0.980597,0.815887,0.872664,0.0165281,0.937244,0.350849,0.849608,0.0151007,0.930762,0.0129404,0.939845,0.713092,0.67819,0.6192,0.512248,0.912645,0.871876,0.776082,0.379471,0.90968,0.031343,0.985259,0.961844,0.603746,0.437886,0.121117,0.963067,0.0259259,0.887048,0.98052,0.0261039,0.180211,0.745192,0.801603,0.0216638,0.856749,0.446026,0.894015,0.432168,0.964233,0.912693,0.955018,0.479445,0.8397,0.507048,0.0247767,0.942302,0.0230673
-1.0,0.968588,0.928547,0.975186,0.302522,0.895503,0.509459,0.018019,0.475731,0.970599,0.867614,0.882688,0.879786,0.94704,0.927327,0.787365,0.0285446,0.910238,0.0289916,0.512326,0.920073,0.344962,0.880104,0.951232,0.0339602,0.0247568,0.915437,0.942996,0.797198,0.253203,0.090247,0.98477,0.335388,0.748496,0.0691325,0.930689,0.988653,0.946903,0.776578,0.447103,0.891378,0.0425086,0.919307,0.93248,0.975553,0.773481,0.874088,0.0169371,0.936287,0.413679,0.838687,0.0110439,0.925814,0.0138782,0.945464,0.758786,0.69057,0.499681,0.395642,0.87084,0.793925,0.568631,0.314831,0.871775,0.0280625,0.983586,0.947571,0.552773,0.558961,0.115521,0.881085,0.0250558,0.874617,0.975012,0.0304036,0.170696,0.616184,0.804314,0.0205247,0.901378,0.286527,0.877232,0.385174,0.941771,0.924299,0.949146,0.384219,0.81994,0.561852,0.0232474,0.942983,0.0216095
-1.0,0.958747,0.922752,0.975349,0.389413,0.886582,0.422059,0.0235071,0.539912,0.795317,0.897358,0.876378,0.892552,0.94935,0.865919,0.82205,0.0337521,0.935782,0.0370531,0.502366,0.911842,0.307256,0.914235,0.952682,0.0259056,0.022248,0.903169,0.930666,0.782569,0.227009,0.37967,0.982446,0.368801,0.657413,0.0803898,0.914744,0.988762,0.928663,0.888571,0.437071,0.885485,0.0384447,0.980369,0.939853,0.972575,0.802145,0.860328,0.0179545,0.919266,0.486132,0.876347,0.0128912,0.916835,0.0263493,0.936779,0.749014,0.701828,0.571526,0.46578,0.875355,0.812795,0.758647,0.424557,0.885697,0.0354267,0.986309,0.942126,0.551534,0.52534,0.110843,0.946378,0.0396426,0.877769,0.978569,0.0183652,0.197867,0.682396,0.792071,0.0208574,0.810598,0.23082,0.862948,0.472117,0.932348,0.922445,0.97011,0.455207,0.852657,0.569726,0.0336138,0.928278,0.0266013
-1.0,0.96887,0.887957,0.97511,0.337493,0.884671,0.542644,0.0312071,0.544727,0.854939,0.876293,0.829293,0.899813,0.952827,0.914994,0.808168,0.0433814,0.929201,0.0351325,0.634986,0.917883,0.291215,0.846721,0.953235,0.0261542,0.0193882,0.914407,0.930868,0.808684,0.211842,0.389327,0.976949,0.475784,0.724763,0.0902588,0.935211,0.984445,0.924891,0.845629,0.55375,0.90281,0.0404905,0.979925,0.892954,0.961654,0.789829,0.890857,0.0176878,0.477898,0.515935,0.881108,0.015797,0.903509,0.0600332,0.935776,0.749791,0.69882,0.588589,0.481998,0.865091,0.794199,0.646834,0.309037,0.821302,0.0316192,0.980278,0.963445,0.552317,0.595079,0.128134,0.864104,0.0288781,0.880538,0.978903,0.0275145,0.156894,0.728803,0.838314,0.0290398,0.800942,0.249885,0.909462,0.392289,0.939722,0.930904,0.984155,0.480588,0.859636,0.568157,0.0359444,0.576077,0.0258805
